locus_tag	gene_name	description	type	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_011720	gloC	hydroxyacylglutathione hydrolase GloC	CDS	0.666726840153194	8.55857523754557	6.67345775985198e-06	3.8409901559328e-05	4.41555680588599
EKN05_020660	tatC	Sec-independent protein translocase subunit TatC	CDS	0.718503079553479	8.16831503092967	6.93331118264988e-06	3.98457808835223e-05	4.39961765760566
EKN05_008965	EKN05_008965	DUF1315 family protein	CDS	-1.21604393087725	5.72662049177989	7.07884726347851e-06	4.06213671816054e-05	4.39124546376147
EKN05_000430	yghA	NADP(+)-dependent aldehyde reductase	CDS	-0.841305433094186	7.13332456183493	7.16789952467131e-06	4.10709944406166e-05	4.386464781567
EKN05_011455	hyaB	Ni/Fe-hydrogenase large subunit	CDS	1.64091303247486	4.44181396048595	7.18700036145481e-06	4.1119067641766e-05	4.38595674135293
EKN05_021810	EKN05_021810	pirin family protein	CDS	-0.708980066318255	7.61013846086206	7.2070356920138e-06	4.11723363417277e-05	4.38539448807827
EKN05_008205	EKN05_008205	DUF4186 domain-containing protein	CDS	1.11185580823545	5.68974724788901	7.22971672967878e-06	4.12405386704856e-05	4.38467567073838
EKN05_003030	guaB	IMP dehydrogenase	CDS	0.960527535538384	6.87331494849561	7.30263144846474e-06	4.15946619149201e-05	4.38096240133596
EKN05_023020	rlmE	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	CDS	-0.679764034850358	9.11303531011461	7.36988517966229e-06	4.19155395625534e-05	4.37762493896414
EKN05_012040	EKN05_012040	ATP-dependent endonuclease	CDS	0.648340602232459	7.47029665208873	7.40966647246293e-06	4.20794520529367e-05	4.37592992408092
EKN05_014190	mnmH	tRNA 2-selenouridine(34) synthase MnmH	CDS	0.892839198867009	7.77853159150523	7.43451216073549e-06	4.21347433563024e-05	4.37535964703243
EKN05_020700	EKN05_020700	IMPACT family protein	CDS	-0.704112525064343	7.5048712312756	7.44135347631493e-06	4.21347433563024e-05	4.37535964703243
EKN05_019215	selA	L-seryl-tRNA(Sec) selenium transferase	CDS	0.69612654496964	7.34036069036009	7.61226542953278e-06	4.30390088129254e-05	4.36613773901531
EKN05_020130	atpB	F0F1 ATP synthase subunit A	CDS	-0.651626429761743	8.21782133302028	7.62909867345391e-06	4.30707497167494e-05	4.36581756856678
EKN05_007175	EKN05_007175	LbetaH domain-containing protein	CDS	-0.793772391736111	6.99297702541679	7.85465818611311e-06	4.42790495983675e-05	4.3538017093519
EKN05_017165	yjfN	protease activator YjfN	CDS	-1.0453700472525	9.31410619554508	7.90830107220133e-06	4.45160818419075e-05	4.35148306781717
EKN05_021145	yhjD	inner membrane protein YhjD	CDS	-0.673634066863326	8.68780604539901	7.9562911135188e-06	4.47206465370405e-05	4.34949192637746
EKN05_017495	fklB	FKBP-type peptidyl-prolyl cis-trans isomerase	CDS	-1.46523390551533	6.8816301181091	8.09188575250506e-06	4.54163002980511e-05	4.34278824716569
EKN05_001960	rpoS	RNA polymerase sigma factor RpoS	CDS	-2.15908380659706	10.2194095857307	8.1108237106801e-06	4.54561346354758e-05	4.34240749729243
EKN05_013520	cpoB	cell division protein CpoB	CDS	-0.660200935839339	7.40158891514439	8.22978839854369e-06	4.60556234140076e-05	4.33671733466216
EKN05_022770	yhcB	DUF1043 family protein	CDS	-0.74798867758425	8.8049020395813	8.38076599280928e-06	4.68322571272123e-05	4.32945491045899
EKN05_023770	EKN05_023770	IS1 family transposase	pseudo	0.939510327680868	7.36807358385875	8.44785405086043e-06	4.71385344494959e-05	4.32662392394133
EKN05_024095	EKN05_024095	IS3 family transposase	pseudo	1.50807451923925	3.68245974082357	8.48984444508979e-06	4.73040824741651e-05	4.32510137682048
EKN05_015065	EKN05_015065	murein L	CDS	0.819461504540287	6.55189870243861	8.55322623475076e-06	4.75881674133452e-05	4.32250101925243
EKN05_023715	EKN05_023715	hypothetical protein	CDS	4.11481073354584	3.44381957979687	8.58654175326822e-06	4.77043904353064e-05	4.32144164917621
EKN05_022265	kefB	glutathione-regulated potassium-efflux system protein KefB	CDS	-1.51754784885219	5.95147622414536	8.60505670355407e-06	4.77381686198614e-05	4.32113424585596
EKN05_014330	dnaX	DNA polymerase III subunit gamma/tau	CDS	0.744225591007818	8.82712664722037	8.63421847897683e-06	4.78308293517923e-05	4.32029208871231
EKN05_007400	EKN05_007400	EAL domain-containing protein	pseudo	-1.06722386546908	5.06294563198711	8.75884024874331e-06	4.84512791281348e-05	4.31469475295878
EKN05_016700	lasT	tRNA/rRNA methyltransferase	CDS	-1.10994863893194	5.85646833374131	8.77654432929093e-06	4.84793578131624e-05	4.31444314173053
EKN05_015275	EKN05_015275	antitermination protein	CDS	1.09594535698482	4.98239037344588	8.90739681283059e-06	4.91314602937595e-05	4.30864032749765
EKN05_003455	cysA	sulfate/thiosulfate ABC transporter ATP-binding protein CysA	CDS	0.902046490198383	6.08328187784595	8.9494642238144e-06	4.92926731064899e-05	4.3072176297268
EKN05_020755	yihE	serine/threonine protein kinase	CDS	0.610422326886472	8.2285641781611	9.0242338492402e-06	4.95754337261429e-05	4.30473347754532
EKN05_004025	pta	phosphate acetyltransferase	CDS	0.767906097202145	9.57807621839779	9.02662885505963e-06	4.95754337261429e-05	4.30473347754532
EKN05_023845	parB	ParB/RepB/Spo0J family partition protein	CDS	-1.38160725466038	8.34831949883108	9.10663310178057e-06	4.99433778253366e-05	4.30152208831035
EKN05_002810	hmpA	NO-inducible flavohemoprotein	pseudo	0.900002848192141	7.88689018751517	9.19979503206147e-06	5.038232971196e-05	4.29772175431199
EKN05_016000	fhuA	ferrichrome porin FhuA	CDS	-0.718015052371396	7.33407248019205	9.39279775380115e-06	5.13660264627388e-05	4.28932402882602
EKN05_014170	gcl	glyoxylate carboligase	CDS	0.805161598065832	8.55391872662139	9.50125479180773e-06	5.18852306482928e-05	4.28495624833232
EKN05_016125	speD	adenosylmethionine decarboxylase	CDS	-0.896603633765965	5.959966697934	9.64654900804878e-06	5.2603837559516e-05	4.27898257200352
EKN05_014285	fsr	MFS transporter	CDS	-0.758224285970214	6.51571096558572	9.88296117829396e-06	5.38043989163854e-05	4.26918221602479
EKN05_004005	EKN05_004005	glutathione transferase	CDS	-0.837937980713486	6.590085262085	9.89473968089818e-06	5.38043989163854e-05	4.26918221602479
EKN05_014520	ampG	muropeptide MFS transporter AmpG	CDS	0.875560733410611	6.80595543537659	9.95049110803702e-06	5.40310259741925e-05	4.26735678573306
EKN05_009035	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	CDS	1.01532815667903	6.25008482955083	1.00867527547692e-05	5.46935647253658e-05	4.26206376998605
EKN05_016550	carB	carbamoyl-phosphate synthase large subunit	CDS	-0.709809404461453	6.42073296206426	1.01368472659846e-05	5.48876680594003e-05	4.26052522012835
EKN05_016630	dnaJ	molecular chaperone DnaJ	CDS	-0.678550882432615	7.98269609539344	1.03101651472935e-05	5.57474985921968e-05	4.25377461477268
EKN05_002935	hscB	co-chaperone HscB	CDS	-1.09283269326814	5.50981086681908	1.04415643740707e-05	5.63785733221624e-05	4.24888591828619
EKN05_018885	metJ	met regulon transcriptional regulator MetJ	CDS	-0.70010075182829	7.32073735131011	1.07357652122322e-05	5.78565264131686e-05	4.23764764405267
EKN05_013110	gltI	glutamate/aspartate ABC transporter substrate-binding protein GltI	CDS	-1.90980560628851	8.60698845503272	1.07454293650923e-05	5.78565264131686e-05	4.23764764405267
EKN05_017155	yjfP	esterase	CDS	-0.82760449846925	5.98154148978833	1.08718097089217e-05	5.84550104657568e-05	4.23317825739575
EKN05_001945	yclC	UbiD family decarboxylase	pseudo	0.918011351070572	7.4908280111718	1.1127838008335e-05	5.9747930229368e-05	4.2236771348239
EKN05_010285	ycgB	SpoVR family protein	CDS	-0.867568743416126	10.629318617631	1.14227347644414e-05	6.12456407272215e-05	4.21292481758363
EKN05_024495	pWR501_0193	hypothetical protein	pseudo	1.76077276095647	4.63866248623232	1.18006985969762e-05	6.31839357235586e-05	4.19939332541112
EKN05_017345	blaEC	BlaEC family class C beta-lactamase	CDS	0.852084082541504	5.37579284623117	1.21529854385074e-05	6.49795419198186e-05	4.18722335458532
EKN05_011375	cspH	cold shock-like protein CspH	CDS	1.25407777079422	7.58595007813915	1.23901317786428e-05	6.61553767708061e-05	4.17943485280684
EKN05_024570	pWR501_0177	hypothetical protein	CDS	2.80250998683992	8.78484776494733	1.27057515920439e-05	6.77463616136898e-05	4.16911402404807
EKN05_024265	EKN05_024265	integrase	CDS	0.980032428603188	7.10721581494788	1.27852519444186e-05	6.80757034876882e-05	4.16700786200794
EKN05_022900	yhbH	ribosome hibernation promoting factor	CDS	-1.57445499507481	7.53690353433642	1.28146031473033e-05	6.81374812776973e-05	4.16661392429639
EKN05_000885	iciA	LysR family transcriptional regulator ArgP	CDS	-0.692630974386093	6.96909480795669	1.33824648124379e-05	7.10584819017279e-05	4.14838407504462
EKN05_008055	EKN05_008055	serine protease	CDS	-0.595107156261696	8.64475286035315	1.34352489408517e-05	7.11886956396915e-05	4.14758896438389
EKN05_008705	chbG	chitin disaccharide deacetylase	CDS	0.771657653730638	5.93296133934356	1.34440751077823e-05	7.11886956396915e-05	4.14758896438389
EKN05_016525	caiB	L-carnitine CoA-transferase	CDS	1.0538911960259	4.27401345326928	1.35413538967497e-05	7.16050380297823e-05	4.14505642026812
EKN05_011380	EKN05_011380	hypothetical protein	CDS	-0.646485624206502	8.03378116209929	1.36654805230145e-05	7.20818264487449e-05	4.14217421749845
EKN05_015805	EKN05_015805	YaeP family protein	CDS	-0.698956214771394	7.3580440116156	1.36849223831861e-05	7.20818264487449e-05	4.14217421749845
EKN05_012010	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	CDS	-0.870292395970056	9.47797392658891	1.3687848783833e-05	7.20818264487449e-05	4.14217421749845
EKN05_013565	EKN05_013565	hypothetical protein	CDS	-1.33217740586745	8.72875273233655	1.37580361145379e-05	7.23521926626177e-05	4.14054830287465
EKN05_012285	EKN05_012285	PQQ-dependent sugar dehydrogenase	CDS	0.665311608942403	8.31023604414393	1.3874724912662e-05	7.27744868623153e-05	4.13802084811726
EKN05_016575	fkpB	FKBP-type peptidyl-prolyl cis-trans isomerase	CDS	-0.674352913704856	6.23080157026274	1.38762501649426e-05	7.27744868623153e-05	4.13802084811726
EKN05_004030	ackA	acetate kinase	CDS	0.64307409996809	9.52428571025924	1.43181946647754e-05	7.49898353588986e-05	4.12499759989776
EKN05_024270	pWR501_0249	hypothetical protein	CDS	0.711987480993054	11.2546996266158	1.47783274890057e-05	7.72942768805082e-05	4.11185266146628
EKN05_019150	EKN05_019150	AraC family transcriptional regulator	CDS	-1.15567292136843	4.06915600725212	1.49540639681016e-05	7.81070089435945e-05	4.10730999289673
EKN05_014980	ykgE	(Fe-S)-binding protein	CDS	1.19328707839304	7.9606079768936	1.49812395821479e-05	7.81426341791656e-05	4.10711195284769
EKN05_010175	dhaR	PTS-dependent dihydroxyacetone kinase operon transcriptional regulator DhaR	CDS	0.66983895005673	9.27174598284592	1.57633737069777e-05	8.21107078169433e-05	4.08560020411589
EKN05_016110	cueO	multicopper oxidase CueO	CDS	-0.979654207301715	6.10903191540426	1.60390108181296e-05	8.34332825620592e-05	4.07866066939059
EKN05_022535	EKN05_022535	DUF494 domain-containing protein	CDS	-0.87710822880614	8.04584562777514	1.60809979995599e-05	8.35384997568477e-05	4.07811332836672
EKN05_017485	EKN05_017485	hypothetical protein	pseudo	-1.15689606140523	8.29468399616708	1.6103748597692e-05	8.35436363061347e-05	4.07808662563159
EKN05_016365	leuD	3-isopropylmalate dehydratase small subunit	CDS	-0.722040331364564	6.05456840114614	1.6496102647279e-05	8.54636141199785e-05	4.06821874550928
EKN05_018215	nrfB	cytochrome c nitrite reductase pentaheme subunit	CDS	1.14667512294934	5.06384138278075	1.6813762744016e-05	8.69601970571536e-05	4.06067948478265
EKN05_010890	rimJ	30S ribosomal protein S5 alanine N-acetyltransferase	CDS	-0.891272716778876	5.78064573615684	1.68467223825276e-05	8.69601970571536e-05	4.06067948478265
EKN05_012330	gsiA	glutathione ABC transporter ATP-binding protein GsiA	CDS	-0.610958361885905	7.43530983557611	1.68529269628868e-05	8.69601970571536e-05	4.06067948478265
EKN05_011790	msbA	lipid A export ATP-binding/permease MsbA	CDS	0.687011570944775	7.68810575032427	1.68923631087131e-05	8.70466872138922e-05	4.06024775242836
EKN05_020285	ilvL	ilv operon leader peptide	CDS	-1.68557104300751	5.28695920923209	1.6989099649294e-05	8.74278197769971e-05	4.05835035165422
EKN05_014315	htpG	molecular chaperone HtpG	CDS	-0.605397709059804	8.99356929138622	1.7069404892496e-05	8.7723487794233e-05	4.05688410955634
EKN05_003235	EKN05_003235	hypothetical protein	CDS	2.11292780275158	7.66005132123581	1.75543977039446e-05	9.00549242988095e-05	4.04549253451209
EKN05_024510	tnpC	IS3 family transposase	pseudo	0.899594834506835	9.15301935518024	1.75699761135213e-05	9.00549242988095e-05	4.04549253451209
EKN05_004970	yehT	two-component system response regulator BtsR	CDS	1.23847263295743	4.48050637542721	1.8017712722838e-05	9.22266655239666e-05	4.03514349309398
EKN05_014110	EKN05_014110	metal-dependent hydrolase	CDS	1.20376554244173	4.67474868691215	1.82029065189291e-05	9.30505434436338e-05	4.0312810861132
EKN05_024515	pWR501_0188	IS3 family transposase	pseudo	1.55586001296655	6.93060797283832	1.82894945381887e-05	9.33688424629073e-05	4.02979802531104
EKN05_019360	tdh	L-threonine 3-dehydrogenase	CDS	-0.95162864027159	8.25425360620274	1.84724369512839e-05	9.41775371261339e-05	4.02605267115084
EKN05_002815	glyA	serine hydroxymethyltransferase	CDS	-0.765293808191867	9.20945992842815	1.86280191120436e-05	9.48447816593308e-05	4.0229865589124
EKN05_024150	EKN05_024150	replication protein RepA	CDS	1.69101906873844	8.88756375696233	1.90063699077827e-05	9.66429855310965e-05	4.01482966212885
EKN05_001030	EKN05_001030	isopentenyl-diphosphate Delta-isomerase	CDS	-0.774802142628256	7.67962172906229	1.90594929171346e-05	9.67849117842322e-05	4.0141923414477
EKN05_018050	ubiA	4-hydroxybenzoate octaprenyltransferase	CDS	-0.955254083120339	6.95241394899057	1.92486569273776e-05	9.7616372449409e-05	4.010477335324
EKN05_020580	recQ	ATP-dependent DNA helicase RecQ	CDS	0.692964357530637	6.79726670194136	1.97362734657234e-05	9.99571950328655e-05	4.00018593940874
EKN05_001655	yqaB	fructose-1-phosphate/6-phosphogluconate phosphatase	CDS	0.928124765473124	6.69339516853515	1.97841075109347e-05	0.000100067442337916	3.99970720037233
EKN05_005670	EKN05_005670	IS3 family transposase	CDS	1.07210776729393	4.90080417976897	1.98284935680943e-05	0.000100159982641992	3.9993057593981
EKN05_016230	secM	secA regulator SecM	CDS	0.700598330982697	8.64346857203734	1.99312366727665e-05	0.000100475215120972	3.99794105529516
EKN05_007875	rsxC	electron transport complex subunit RsxC	CDS	0.6567806592619	5.90760733303845	1.99432440537069e-05	0.000100475215120972	3.99794105529516
EKN05_000645	hemW	radical SAM family heme chaperone HemW	CDS	0.745560154984787	6.30132501094978	2.00839298113061e-05	0.000101051384725562	3.99545773089138
EKN05_012170	potI	putrescine ABC transporter permease PotI	CDS	-1.20787284555607	4.10578697053451	2.02250828621984e-05	0.000101628394120392	3.99298493686511
EKN05_015095	yafN	type I toxin-antitoxin system antitoxin YafN	CDS	-1.31056939897908	4.73930408414041	2.05602706692673e-05	0.000103177619737669	3.98641449532993
EKN05_021670	dcrB	phage sensitivity protein DcrB	CDS	-0.886003109978596	7.80716884046076	2.09252121149244e-05	0.000104871918158218	3.97934078846642
EKN05_008695	cedA	cell division activator CedA	CDS	1.28603631232683	4.99274316509764	2.11142667072591e-05	0.00010568144705237	3.976001248738
EKN05_011470	yccA	FtsH protease modulator YccA	CDS	0.706186635712974	10.352881479882	2.12012104258507e-05	0.000105978446386512	3.97478245140699
EKN05_002985	rlmN	bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN	CDS	0.836773204757341	7.45989879646704	2.16649159990442e-05	0.000108022986049868	3.96648382180527
EKN05_009705	yciW	CMD domain-containing protein	CDS	0.73195045110291	6.20016463336635	2.16665014999736e-05	0.000108022986049868	3.96648382180527
EKN05_004715	yeiG	S-formylglutathione hydrolase YeiG	CDS	-1.01883834795907	7.4299480271713	2.2913900787279e-05	0.000114093988485557	3.94273723758292
EKN05_014465	queC	7-cyano-7-deazaguanine synthase QueC	CDS	1.16716419672535	5.14965680774931	2.33298859539856e-05	0.000116014808519884	3.93548657242826
EKN05_007825	pdxH	pyridoxamine 5'-phosphate oxidase	CDS	0.769115661817168	6.0437424175653	2.36563955746371e-05	0.000117486290570545	3.93001280808952
EKN05_023320	EKN05_023320	hypothetical protein	CDS	-1.01325846559775	5.66339645210277	2.37017974378906e-05	0.000117559690392845	3.92974156636309
EKN05_001430	EKN05_001430	DUF21 domain-containing protein	CDS	0.638222298590739	6.82791453371127	2.37997267274607e-05	0.000117893097944157	3.9285116199474
EKN05_017630	nrdG	anaerobic ribonucleoside-triphosphate reductase-activating protein	CDS	0.62220204408648	6.32812952881312	2.38807958958662e-05	0.000118142236397204	3.92759481233576
EKN05_012510	cecR	DNA-binding transcriptional regulator CecR	CDS	0.962194899859279	8.13894478394279	2.41887161686164e-05	0.000119511559036446	3.92259008816379
EKN05_021785	ugpQ	glycerophosphodiester phosphodiesterase	CDS	-0.974074858997574	7.35285416553636	2.44379819648641e-05	0.000120587934142819	3.91869614491017
EKN05_024275	pWR501_0248	IS3 family transposase	pseudo	0.963320929747781	7.01549577500418	2.46465086804537e-05	0.000121460778978513	3.91556393789331
EKN05_005020	EKN05_005020	DUF2574 family protein	CDS	-1.16610869634379	8.65555259856493	2.48967657967445e-05	0.000122398307191848	3.91222458858199
EKN05_023390	tsaC	fimbrial protein	CDS	-0.809993937506653	8.49575519851193	2.49005152166797e-05	0.000122398307191848	3.91222458858199
EKN05_017615	EKN05_017615	ribosome-associated protein	CDS	-0.749046987109749	8.1218291168064	2.51333984917374e-05	0.000123385059859054	3.90873742388124
EKN05_007100	gap	type I glyceraldehyde-3-phosphate dehydrogenase	pseudo	-0.60862087157827	7.323581114629	2.53569381959292e-05	0.000124323481141983	3.9054468378322
EKN05_014800	yaiA	protein YaiA	CDS	-1.05935536838968	9.5305822446577	2.54726761264458e-05	0.000124731637307941	3.90402337678932
EKN05_017160	bsmA	biofilm peroxide resistance protein BsmA	CDS	-0.956968659450529	11.1203423753933	2.57486444627852e-05	0.00012592235171036	3.89989717407892
EKN05_020685	fadA	acetyl-CoA C-acyltransferase FadA	CDS	-0.762114457987028	7.0041637295504	2.60202327291812e-05	0.000127088643062756	3.89589325727879
EKN05_018340	adiC	arginine/agmatine antiporter	CDS	0.738108769109992	5.03583479528697	2.61777758009999e-05	0.000127695656035627	3.89382387636106
EKN05_004590	EKN05_004590	ABC transporter substrate-binding protein	CDS	-0.856099123312415	8.66816583421645	2.63452152095299e-05	0.000128222808633523	3.89203471442248
EKN05_023155	yhbO	protein/nucleic acid deglycase	CDS	0.95879630197728	5.02405455267437	2.63526428788355e-05	0.000128222808633523	3.89203471442248
EKN05_017915	hypT	hypochlorite stress DNA-binding transcriptional regulator HypT	CDS	-0.825191162103065	6.50172764935441	2.66699910237706e-05	0.000129602652582602	3.88738610965217
EKN05_011835	EKN05_011835	DUF421 domain-containing protein	pseudo	-0.72211688887835	6.847361410764	2.6716219808378e-05	0.000129663170473278	3.88718336340398
EKN05_018225	nrfD	cytochrome c nitrite reductase subunit NrfD	CDS	2.60005217079668	4.3392203845667	2.72722018890887e-05	0.000132194423045721	3.87878686626912
EKN05_005445	EKN05_005445	hypothetical protein	CDS	0.838897487755365	6.80487978821698	2.73672838193664e-05	0.000132488023433225	3.87782337902491
EKN05_013015	rlmH	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	CDS	1.06951474293335	6.30954553278715	2.83790451331178e-05	0.000137213040637329	3.86260461160523
EKN05_004825	bglX	beta-glucosidase BglX	CDS	-0.523158859452484	7.18815000378321	2.85537355829886e-05	0.000137884013714583	3.86048608304822
EKN05_012375	ybiT	ABC-F family ATPase	CDS	0.975232839399026	6.46981861242735	2.91697988599488e-05	0.000140667546541743	3.85180608723883
EKN05_012500	ybiA	N-glycosidase YbiA	CDS	0.974300582676095	5.67703022857259	2.92034474065562e-05	0.000140667546541743	3.85180608723883
EKN05_022255	yheS	ABC transporter ATP-binding protein	CDS	-0.639585752790134	7.25903317394187	2.94836035798132e-05	0.000141839040279327	3.84820421594918
EKN05_019320	EKN05_019320	rhodanese-like domain-containing protein	CDS	-0.691212621460391	8.82225182593273	3.01412570262904e-05	0.000144821383884767	3.83916730680265
EKN05_004165	menF	isochorismate synthase MenF	CDS	0.731640114496493	9.51484812489793	3.02206084223389e-05	0.000145021144666699	3.8385686712645
EKN05_018045	ubiC	chorismate--pyruvate lyase	CDS	-1.07089834953032	6.04841530797139	3.04182935704765e-05	0.000145787551831535	3.8362795569623
EKN05_002975	pbpC	penicillin-binding protein 1C	CDS	0.892365333588646	11.7164669763811	3.04758002751884e-05	0.000145881043960659	3.83600113742892
EKN05_020980	fdhD	sulfurtransferase FdhD	CDS	-0.653833025606274	6.34286983360235	3.09251893198154e-05	0.000147847822912542	3.83018506616005
EKN05_001220	recC	exodeoxyribonuclease V subunit gamma	CDS	-0.591756693588419	7.56416817664249	3.15655260024281e-05	0.000150630967133174	3.82208573548899
EKN05_003995	folX	dihydroneopterin triphosphate 2'-epimerase	CDS	-0.809473904217973	6.28443308996581	3.15858110294882e-05	0.000150630967133174	3.82208573548899
EKN05_021010	rhaM	L-rhamnose mutarotase	CDS	-0.900855603121403	5.94350333179507	3.1932107679202e-05	0.00015209350047203	3.81788934458897
EKN05_006725	pyk	pyruvate kinase	CDS	0.698299217714241	8.3235557981411	3.2422015018658e-05	0.000154235583217631	3.8118154199796
EKN05_013380	EKN05_013380	AbrB family transcriptional regulator	CDS	0.689106111998208	6.05297264278949	3.25862766258608e-05	0.000154825143523119	3.81015850872663
EKN05_014100	folD	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	CDS	0.625399307950773	6.74402817511343	3.2762586677659e-05	0.000155470420587803	3.80835222655649
EKN05_017365	ecnA	lipoprotein antitoxin entericidin A	CDS	0.968372939540173	5.29710672130326	3.29527908181653e-05	0.000156179955494984	3.80637470526359
EKN05_011935	dmsC	dimethyl sulfoxide reductase anchor subunit	CDS	0.798394975483738	7.68724040355938	3.31224914414713e-05	0.000156690446615114	3.80495748157109
EKN05_018105	qor	quinone oxidoreductase	CDS	-0.701109542278302	8.0809448362715	3.3142131453887e-05	0.000156690446615114	3.80495748157109
EKN05_008600	pheS	phenylalanine--tRNA ligase subunit alpha	CDS	0.761730319150808	6.48710261362114	3.3264599807536e-05	0.000156940806634336	3.80426411956201
EKN05_014500	clpP	streptothricin N-acetyltransferase	CDS	-0.698984390112138	9.474351270766	3.32768472519795e-05	0.000156940806634336	3.80426411956201
EKN05_011845	focA	formate transporter FocA	CDS	0.967058677636747	9.67130940116616	3.34260241038302e-05	0.000157450928263318	3.80285477460541
EKN05_019525	spoT	bifunctional GTP diphosphokinase/guanosine-3'	CDS	0.638873006293592	9.50484359858469	3.35729330957388e-05	0.000157949130091349	3.8014827616396
EKN05_018060	dgkA	diacylglycerol kinase	CDS	-0.710044032035971	6.38602100811451	3.38150442749048e-05	0.000158893457737282	3.79889398402037
EKN05_000730	speA	biosynthetic arginine decarboxylase	CDS	-0.557453626698804	9.50994924565987	3.40032202284505e-05	0.000159582350191958	3.79701514329926
EKN05_019905	rnpA	ribonuclease P protein component	CDS	1.46888035526376	7.11062318749785	3.45295492202257e-05	0.000161854626930948	3.79087488092711
EKN05_016825	yjjV	metal-dependent hydrolase	CDS	1.54301376969931	5.93029618419603	3.46163756236634e-05	0.000162063739047858	3.79031414550345
EKN05_018330	basR	two-component system response regulator BasR	CDS	-0.937921343198344	4.63220503713575	3.46990253691797e-05	0.000162252811683655	3.78980776856078
EKN05_011475	tusE	sulfurtransferase TusE	CDS	0.626028967942183	5.99524930580862	3.47666323914042e-05	0.000162289000735567	3.7897109138258
EKN05_020690	fadB	fatty acid oxidation complex subunit alpha FadB	CDS	-0.622061278607938	5.71624194715171	3.47913122181223e-05	0.000162289000735567	3.7897109138258
EKN05_014415	EKN05_014415	IS4 family transposase	pseudo	-1.15563082074	5.18423332369477	3.52121104450992e-05	0.000164052538833417	3.78501704420014
EKN05_012580	moaB	molybdenum cofactor biosynthesis protein B	CDS	-0.699066854203788	5.56911749111441	3.52789220297344e-05	0.000164164583845031	3.78472052991861
EKN05_016995	hpaX	4-hydroxyphenylacetate permease	CDS	-0.994470403627404	4.92770560001804	3.56103284248659e-05	0.000165506114797894	3.78118595612436
EKN05_023065	rimP	ribosome maturation factor RimP	CDS	0.983734238410811	9.19879051342883	3.5770019050586e-05	0.000166047283113905	3.77976822598726
EKN05_013800	entS	enterobactin transporter EntS	CDS	-1.78622644410652	3.95594404194232	3.58147311936038e-05	0.000166054049580006	3.77975052874488
EKN05_003365	EKN05_003365	hypothetical protein	CDS	-1.20196252321603	4.00856381887946	3.58666984018779e-05	0.000166094397062496	3.77964501755392
EKN05_019965	yieF	NAD(P)H-dependent chromate oxidoreductase YieF	CDS	-0.831660224980477	8.32276387121259	3.60974167239787e-05	0.000166935386324568	3.77745159347926
EKN05_024160	yihA	DUF2726 domain-containing protein	CDS	1.25795116663814	6.10954217930493	3.61352711736692e-05	0.000166935386324568	3.77745159347926
EKN05_000165	rpsU	30S ribosomal protein S21	CDS	1.35905062118196	10.2760173747359	3.64256668945013e-05	0.000168074681740373	3.77449770243546
EKN05_021450	arsC	arsenate reductase	CDS	-1.05248108270538	4.55573035483833	3.66438241668524e-05	0.000168878320500056	3.77242609875053
EKN05_000890	rpiA	ribose-5-phosphate isomerase RpiA	CDS	-0.621079812827862	7.94556522953746	3.68545362388628e-05	0.000169645760936444	3.77045698791932
EKN05_012540	EKN05_012540	endonuclease/exonuclease/phosphatase family protein	CDS	-0.838418471232006	7.61175984204292	3.7075651309919e-05	0.000170350452099007	3.7686567095053
EKN05_005870	hchA	protein deglycase HchA	CDS	0.745202542161739	5.05536216883755	3.7096373522993e-05	0.000170350452099007	3.7686567095053
EKN05_019910	yidD	membrane protein insertion efficiency factor YidD	CDS	2.4322809501372	5.29625859232414	3.75453490503055e-05	0.000172044485001396	3.76435924441387
EKN05_002965	sseA	3-mercaptopyruvate sulfurtransferase	pseudo	1.02799616017277	7.17879045673363	3.75549045145012e-05	0.000172044485001396	3.76435924441387
EKN05_019100	yiaK	3-dehydro-L-gulonate 2-dehydrogenase	CDS	0.735490242576014	7.57577476548363	3.76492775285517e-05	0.000172271247237318	3.76378720199593
EKN05_024370	tnpG	IS3 family transposase	CDS	0.7037745250182	8.04855979303797	3.77279155513013e-05	0.000172425556906483	3.76339836263627
EKN05_001240	argA	amino-acid N-acetyltransferase	CDS	-0.602306934602215	6.53533405793481	3.7872554498651e-05	0.000172880780880287	3.76225328446798
EKN05_002565	trxC	thioredoxin TrxC	CDS	-0.93035867797433	6.7049478733794	3.79691550069117e-05	0.000172992068642361	3.76197380799154
EKN05_008910	pncA	bifunctional nicotinamidase/pyrazinamidase	CDS	0.622695070624492	6.08430672251444	3.79870575320424e-05	0.000172992068642361	3.76197380799154
EKN05_004510	dsbE	thiol:disulfide interchange protein DsbE	CDS	1.3434929922851	3.71796610930224	3.81371853188125e-05	0.000173469969714362	3.76077569733513
