locus_tag	gene_name	description	type	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_004065	lrhA	transcriptional regulator LrhA	CDS	0.49346162280753	8.17038206541099	0.000435739681433166	0.00310353364939132	2.50814354150921
EKN05_010650	mfd	transcription-repair coupling factor	CDS	0.419503580864836	8.01051661951107	0.000438295633101189	0.00311363117180163	2.50673283349497
EKN05_012910	EKN05_012910	DUF2184 domain-containing protein	CDS	0.793163722127088	4.51326138494207	0.000438779490477907	0.00311363117180163	2.50673283349497
EKN05_006710	znuA	zinc ABC transporter substrate-binding protein ZnuA	CDS	0.586043052445369	7.20376381979578	0.000441089003396614	0.00312424480450111	2.50525494371966
EKN05_020425	yifK	amino acid permease	CDS	-0.761439846164288	7.03942883741967	0.000445677666528258	0.00314684487443994	2.50212466535981
EKN05_012525	EKN05_012525	ABC transporter permease	CDS	0.422869499599559	6.98937320884634	0.000445919148657288	0.00314684487443994	2.50212466535981
EKN05_013380	EKN05_013380	AbrB family transcriptional regulator	CDS	0.513664073720865	6.05297264278949	0.000450800122066127	0.00317545260295755	2.49819436518837
EKN05_017170	aidB	isovaleryl-CoA dehydrogenase	CDS	-2.04935551216657	8.18708507416005	0.000460539194017138	0.00323467757095048	2.49016900282704
EKN05_018795	argE	acetylornithine deacetylase	CDS	-0.409281855947026	7.09884203578827	0.000461570027749389	0.00323467757095048	2.49016900282704
EKN05_011840	EKN05_011840	30S ribosomal protein S12 methylthiotransferase accessory protein YcaO	CDS	0.434328130914529	7.44893597462037	0.000461735688689988	0.00323467757095048	2.49016900282704
EKN05_003800	sixA	phosphohistidine phosphatase SixA	CDS	-0.452382311556701	8.5599373204851	0.000463289299207082	0.00323964958042985	2.4895019631008
EKN05_019235	mtlA	PTS mannitol transporter subunit IICBA	CDS	-0.60584086814709	7.36859508468831	0.000467091613115946	0.00326029945954931	2.48674250801277
EKN05_006390	argS	arginine--tRNA ligase	CDS	0.415685350919984	6.99325590464545	0.000470082593554835	0.00327522155473142	2.4847593165141
EKN05_018920	hslU	HslU--HslV peptidase ATPase subunit	CDS	0.469601946962791	8.28700759651245	0.000473592214559915	0.00329369657915854	2.48231641125812
EKN05_011275	wrbA	NAD(P)H:quinone oxidoreductase	CDS	-0.75689654006313	9.48697827791921	0.000484615987757302	0.00336348297930531	2.47321076569561
EKN05_011150	EKN05_011150	EAL domain-containing protein	pseudo	-0.72784252932948	7.05096027729829	0.000485378893080266	0.00336348297930531	2.47321076569561
EKN05_006970	uspF	universal stress protein UspF	CDS	0.551216234099479	9.71953658658704	0.000486783268193654	0.00336713687674853	2.47273922884258
EKN05_004000	yfcG	GSH-dependent disulfide bond oxidoreductase	CDS	-0.599673945996212	7.28034650697035	0.000494095656768281	0.00340672628102888	2.46766275912781
EKN05_016885	EKN05_016885	DUF1435 domain-containing protein	CDS	0.739608507688366	4.81446074446544	0.000494281463540789	0.00340672628102888	2.46766275912781
EKN05_003590	EKN05_003590	DUF2502 domain-containing protein	CDS	-0.591750341139839	5.61681851539485	0.00049643243163495	0.00341541954309422	2.46655594086695
EKN05_021815	gntR	HTH-type transcriptional regulator GntR	CDS	-0.392999036119111	8.68788286094277	0.000499081202858732	0.0034275004253572	2.46502248264194
EKN05_016130	EKN05_016130	UPF0231 family protein	CDS	-1.03044805249549	5.8100946196646	0.00050021407004541	0.00342914609804344	2.46481401146644
EKN05_003425	murQ	N-acetylmuramic acid 6-phosphate etherase	CDS	0.559534706204738	5.56357958494964	0.000503586497162833	0.00344611151980056	2.46267067243345
EKN05_007745	rnt	ribonuclease T	CDS	0.479886350208881	5.89212058232929	0.000507597486495927	0.00346737855988944	2.4599987405484
EKN05_008700	katE	catalase HPII	CDS	-0.512099474702862	9.49307686013407	0.000512369273142183	0.00349375779679012	2.45670720558191
EKN05_006660	aspS	aspartate--tRNA ligase	CDS	0.523098003446043	7.73808651185766	0.000526436713625802	0.00357697441346806	2.44648416640104
EKN05_015905	tsf	elongation factor Ts	CDS	0.531755200325508	8.94561833292623	0.000527867708725598	0.00358036066041974	2.44607322337266
EKN05_022195	tsgA	MFS transporter TsgA	CDS	0.422794059955449	7.26113319516236	0.000531219478336078	0.00359583127702948	2.44420069435098
EKN05_019225	EKN05_019225	HlyD family secretion protein	CDS	-0.494407166526673	6.98716746295853	0.000532021923769925	0.00359583127702948	2.44420069435098
EKN05_022615	yhdW	amino acid ABC transporter substrate-binding protein	CDS	-0.592203019451543	6.56271455892363	0.000541691785448087	0.0036506584188947	2.43762880077504
EKN05_015595	EKN05_015595	hypothetical protein	CDS	-0.496783805905502	6.72797987194465	0.00054203576420161	0.0036506584188947	2.43762880077504
EKN05_016365	leuD	3-isopropylmalate dehydratase small subunit	CDS	-0.498023892315285	6.05456840114614	0.000551467653984266	0.00370767832512364	2.43089795189642
EKN05_022700	yhdE	nucleoside triphosphate pyrophosphatase YhdE	CDS	-0.45228001317834	7.87232776636998	0.000552670960145944	0.00370927240559489	2.43071127130808
EKN05_022895	ptsN	PTS IIA-like nitrogen regulatory protein PtsN	CDS	-0.468490526402917	7.52971392371741	0.000560227085260268	0.00375188906379684	2.42575001136258
EKN05_018725	btuB	TonB-dependent vitamin B12 receptor BtuB	CDS	-0.594575786626032	6.49490964887287	0.000560975338009738	0.00375188906379684	2.42575001136258
EKN05_009760	pgpB	phosphatidylglycerophosphatase B	CDS	-0.503983100797154	7.19630455901287	0.000562813473248818	0.00375763638922124	2.42508524706542
EKN05_016120	speE	polyamine aminopropyltransferase	CDS	0.579594986008896	6.33664090299173	0.000571077918904068	0.0038061946713068	2.41950900309255
EKN05_005105	fbaB	class I fructose-bisphosphate aldolase	CDS	-0.719041769090406	11.0871701414156	0.000573864833367478	0.00381158464044866	2.41889443179801
EKN05_004055	EKN05_004055	5'-deoxynucleotidase	CDS	0.462193960658076	5.46603722500207	0.000573872342323347	0.00381158464044866	2.41889443179801
EKN05_009175	EKN05_009175	paraquat-inducible protein A	pseudo	-0.438890695250702	7.67787607114285	0.000582662674426568	0.00386328498639654	2.41304325368426
EKN05_001160	ygdR	lipoprotein YgdR	CDS	-0.743905925634236	9.61201194747285	0.000585685376365965	0.00387663131011886	2.41154550092594
EKN05_003030	guaB	IMP dehydrogenase	CDS	0.599178501213143	6.87331494849561	0.000596861951097246	0.00394380900217268	2.4040841260105
EKN05_010200	EKN05_010200	hypothetical protein	pseudo	0.792832082792364	3.61581123458355	0.000600967160371887	0.00396411156128466	2.40185413174263
EKN05_002570	yfiF	tRNA/rRNA methyltransferase	CDS	0.441188652796125	7.27184446504766	0.000602697382446303	0.00396840670583489	2.40138382516491
EKN05_004780	EKN05_004780	hypothetical protein	CDS	-0.845776507623313	5.76985191472997	0.000604111861418377	0.00396840670583489	2.40138382516491
EKN05_011285	agp	bifunctional glucose-1-phosphatase/inositol phosphatase	CDS	-0.467918195000087	8.43798503284172	0.000604719438112375	0.00396840670583489	2.40138382516491
EKN05_006035	EKN05_006035	integrase	pseudo	-0.641418566504571	6.28984228858994	0.000607861273727456	0.00398221745706434	2.39987502812968
EKN05_016835	EKN05_016835	DUF1328 domain-containing protein	CDS	-0.771086358913561	11.0184573506718	0.000613953024279833	0.00401209596252484	2.3966286879406
EKN05_012405	ompX	outer membrane protein OmpX	CDS	0.799332837853365	11.3101603494791	0.000614512223486483	0.00401209596252484	2.3966286879406
EKN05_011505	mgsA	methylglyoxal synthase	CDS	0.553448704998583	7.44645325291101	0.000624916532103208	0.00407309773640784	2.39007516863403
EKN05_000465	hybB	Ni/Fe-hydrogenase cytochrome b subunit	CDS	0.845808909337998	5.53346086226159	0.00063043431157929	0.00410209715619134	2.38699405779064
EKN05_009875	yciF	ferritin-like domain-containing protein	CDS	-0.83190022531254	4.9335351524739	0.000633283747641091	0.00411366549440634	2.38577102616581
EKN05_006160	EKN05_006160	DUF2594 family protein	CDS	0.769411679398198	4.8481031718185	0.000635231309592568	0.00411934627960451	2.38517169893935
EKN05_004805	EKN05_004805	DedA family protein	CDS	-0.642602533888819	7.81762076648594	0.000646904953351775	0.00418663281599308	2.37813512675643
EKN05_010440	hflD	lysogenization regulator HflD	CDS	0.586513546064361	6.85307708009277	0.000647788458635033	0.00418663281599308	2.37813512675643
EKN05_007175	EKN05_007175	LbetaH domain-containing protein	CDS	-0.500347710573096	6.99297702541679	0.00065199791098816	0.00420066134414002	2.37668232972116
EKN05_007180	tehA	dicarboxylate transporter/tellurite-resistance protein TehA	CDS	-0.599961098974189	5.07561716607969	0.000652147476193658	0.00420066134414002	2.37668232972116
EKN05_014335	apt	adenine phosphoribosyltransferase	CDS	0.641670281231079	6.38867357052954	0.00065815950134548	0.00423228530262194	2.3734250637569
EKN05_019450	rpmG	50S ribosomal protein L33	CDS	1.30785291678368	9.68155884226696	0.000666768649011928	0.00428047632701804	2.36850790045291
EKN05_003520	yfeH	bile acid:sodium symporter	CDS	-0.488318408160352	5.96651176109655	0.000686386603934192	0.00439906205760161	2.35663991138439
EKN05_022200	ppiA	peptidylprolyl isomerase A	CDS	0.554248642158289	8.55422548437979	0.000699137251009061	0.00447331317770631	2.34937069570427
EKN05_021975	feoA	ferrous iron transporter A	CDS	-0.85706705569615	5.44660776456991	0.000708693513264847	0.00451557581966442	2.34528686121813
EKN05_005065	rcnR	Ni(II)/Co(II)-binding transcriptional repressor RcnR	CDS	-0.840477931073842	5.42391745549045	0.000709079301377434	0.00451557581966442	2.34528686121813
EKN05_008315	EKN05_008315	DUF1161 domain-containing protein	CDS	0.991383458811921	9.39004253211449	0.000709271221478939	0.00451557581966442	2.34528686121813
EKN05_007335	EKN05_007335	sulfate ABC transporter substrate-binding protein	CDS	0.624399208087179	6.96737664589482	0.000713237769019586	0.00453331091931488	2.3435844936234
EKN05_001890	mutS	DNA mismatch repair protein MutS	CDS	0.495102044714645	6.42559902249931	0.000720277328883859	0.00456609544754045	2.34045501446057
EKN05_000165	rpsU	30S ribosomal protein S21	CDS	0.967904919679522	10.2760173747359	0.000720774639544025	0.00456609544754045	2.34045501446057
EKN05_010800	rne	ribonuclease E	CDS	0.414752435616888	10.1426943347346	0.000725524029836202	0.00458861079166587	2.33831877782512
EKN05_015115	EKN05_015115	peptide chain release factor H	pseudo	-0.683020942182055	5.72835217544652	0.000730325057878119	0.00461137812038503	2.33616926536161
EKN05_012190	ybjN	YbjN domain-containing protein	CDS	0.628980852879753	6.57638524794106	0.000732153254587843	0.00461533061471713	2.33579718326117
EKN05_016890	fhuF	hydroxamate siderophore iron reductase FhuF	CDS	-0.663694072010047	5.68790268907937	0.000743771646904305	0.00468088418436988	2.32967210416444
EKN05_008090	clcB	voltage-gated ClC-type chloride channel ClcB	CDS	0.441337932734117	6.218179043683	0.000746272357857774	0.00468893548578722	2.32892574259904
EKN05_000820	EKN05_000820	DUF296 domain-containing protein	CDS	0.923632453330281	3.69520234102418	0.00074990006641162	0.00470402999175524	2.32752991796672
EKN05_005255	dcd	dCTP deaminase	CDS	0.565787825243934	7.59267882649035	0.000760496906744663	0.00476272043228836	2.32214491046361
EKN05_014475	EKN05_014475	hypothetical protein	CDS	0.598416757404776	4.88149919272668	0.000764436467449209	0.00477379226094503	2.32113648392337
EKN05_015910	rpsB	30S ribosomal protein S2	CDS	0.451678444742966	10.0239360947958	0.000764751820912007	0.00477379226094503	2.32113648392337
EKN05_012655	ybhE	6-phosphogluconolactonase	CDS	-0.645108686852783	7.95443156312415	0.000782327695101288	0.00487557795697053	2.31197389511511
EKN05_013355	ybgI	Nif3-like dinuclear metal center hexameric protein	CDS	-0.877757417755566	5.76203475167444	0.000788209106159004	0.00490225647898385	2.30960397082904
EKN05_005750	EKN05_005750	DUF968 domain-containing protein	pseudo	0.935466023053013	3.81951392105275	0.00078916241313155	0.00490225647898385	2.30960397082904
EKN05_008110	EKN05_008110	ammonium transporter	pseudo	0.565132600164796	5.51331980198325	0.000793223499446483	0.00491952344810186	2.30807696509517
EKN05_020700	EKN05_020700	IMPACT family protein	CDS	-0.430778790236001	7.5048712312756	0.000797910359528372	0.00494060946811197	2.30621947368538
EKN05_003415	yfeX	porphyrinogen peroxidase	CDS	0.355106588015731	7.66299040486151	0.000807200141271415	0.00499008267687756	2.30189225882265
EKN05_018295	yjdN	VOC family metalloprotein YjdN	CDS	-0.683840822043029	6.45570297818626	0.000817066308879055	0.0050427494328384	2.29733261078973
EKN05_021810	EKN05_021810	pirin family protein	CDS	-0.431000421134305	7.61013846086206	0.000818346677952156	0.0050427494328384	2.29733261078973
EKN05_014665	nusB	transcription antitermination factor NusB	CDS	0.514863430834532	7.96749931445869	0.000822275225184214	0.00505883748314455	2.29594927222362
EKN05_023275	tdcA	transcriptional regulator TdcA	CDS	0.65379879246135	6.14683280793401	0.000825348221656864	0.00506961891670512	2.29502468535944
EKN05_004535	pbgA	cardiolipin transport protein PbgA	CDS	0.43933185850062	8.86995105396086	0.000844090368192502	0.00517645834423485	2.28596727647399
EKN05_017920	iadA	beta-aspartyl-peptidase	CDS	0.594929844417164	5.83270691642375	0.000846409073339185	0.00518239941395396	2.28546911844562
EKN05_021785	ugpQ	glycerophosphodiester phosphodiesterase	CDS	-0.660580874221669	7.35285416553636	0.00085829538258732	0.00524680887540242	2.28010475548336
EKN05_017910	iraD	anti-adapter protein IraD	CDS	-0.768411943561695	3.65593472045536	0.000861134187351411	0.00525579355364399	2.27936170210012
EKN05_012050	aqpZ	aquaporin Z	CDS	-0.62857489122816	4.27841679682162	0.000863591024234623	0.00526242213021701	2.27881431750635
EKN05_001410	rimM	ribosome maturation factor RimM	CDS	0.687412741983996	7.61437174560766	0.000875799990899167	0.00532075246856196	2.27402694480356
EKN05_004700	yeiE	LysR family transcriptional regulator	CDS	-0.421681820356378	7.93604109039753	0.000875935285264694	0.00532075246856196	2.27402694480356
EKN05_014645	dxs	1-deoxy-D-xylulose-5-phosphate synthase	CDS	0.468930343430844	8.26795441324247	0.000887406960672287	0.00536554382802469	2.27038625328039
EKN05_001345	sdaC	HAAAP family serine/threonine permease	CDS	0.595458597772691	7.04041638605121	0.000887413956566941	0.00536554382802469	2.27038625328039
EKN05_009770	acnA	aconitate hydratase AcnA	CDS	-0.582262940185211	9.22087321347265	0.000887502039800906	0.00536554382802469	2.27038625328039
EKN05_005555	EKN05_005555	hypothetical protein	CDS	-0.527471126058105	4.36512642330421	0.000890984212546756	0.00536968350387283	2.2700513114275
EKN05_000415	metC	cystathionine beta-lyase	CDS	-0.505976126237604	6.088919974434	0.000902620113243834	0.00543128309520859	2.26509755985095
EKN05_009855	trpF	bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF	CDS	-0.658617324385808	4.89662229442398	0.00090790494615613	0.00545453378449669	2.2632423639525
EKN05_001280	EKN05_001280	YgdI/YgdR family lipoprotein	CDS	0.604434987282154	8.54754829009178	0.000922462793482536	0.0055333354127804	2.25701300347017
EKN05_020480	cyaA	class I adenylate cyclase	CDS	-0.460499948843483	10.5998705876012	0.000931523364833564	0.00557379088651605	2.25384932886558
EKN05_022405	rplN	50S ribosomal protein L14	CDS	0.865294578581546	10.5933124153	0.000932110901053218	0.00557379088651605	2.25384932886558
EKN05_022245	EKN05_022245	YheU family protein	CDS	-0.551267253375826	5.47967980707623	0.000941608577549862	0.00562182788369195	2.25012245476328
EKN05_009960	oppB	oligopeptide ABC transporter permease OppB	CDS	0.391301382433105	6.93880918536532	0.000953508719242487	0.00568166867095709	2.24552409595109
EKN05_021505	uspB	universal stress protein UspB	CDS	-1.87896705739081	7.9744750250676	0.000954591376079011	0.00568166867095709	2.24552409595109
EKN05_003585	mntH	Mn(2+) uptake NRAMP transporter MntH	CDS	-1.00459885037417	7.3278368192012	0.000965476035034323	0.00573755804720862	2.24127290764991
EKN05_016095	yadF	carbonate dehydratase	CDS	-0.49199383068797	8.4596158241431	0.000972428653221093	0.00576994373990073	2.23882842143175
EKN05_021660	EKN05_021660	AI-2E family transporter	CDS	-0.502892587132161	6.03191119393071	0.000975444185915565	0.00577890467550904	2.23815446927161
EKN05_007980	fumC	class II fumarate hydratase	CDS	-0.435469587637369	6.78760726297182	0.000978670598929214	0.00578908540722535	2.2373900431758
EKN05_020065	lpfC	fimbrial biogenesis outer membrane usher protein	CDS	-0.424840658605618	7.06898848151276	0.000986010532425041	0.00582352989843036	2.23481369048724
EKN05_018550	zraP	zinc resistance sensor/chaperone ZraP	CDS	0.909678455325217	4.21492784100709	0.000999175229459428	0.00589221767418548	2.2297212175403
EKN05_010710	fhuE	ferric-rhodotorulic acid/ferric-coprogen receptor FhuE	CDS	0.518712081379545	5.89296222342488	0.00100343423727459	0.00590825772530237	2.22854056849966
EKN05_023065	rimP	ribosome maturation factor RimP	CDS	0.675086577359552	9.19879051342883	0.00101250258428729	0.00595252285004428	2.22529892878674
EKN05_004605	lpxT	Kdo(2)-lipid A phosphotransferase	CDS	0.513404038101621	6.19614498900962	0.00101556550118004	0.0059614005489758	2.22465169676376
EKN05_002590	yfiE	LysR family transcriptional regulator	CDS	-0.536762884540463	6.79063006024919	0.00102653861649324	0.00601661335682069	2.22064789650145
EKN05_013080	djlC	co-chaperone DjlC	CDS	-0.542313393239965	5.77420420778775	0.00102993954976032	0.00602734440781995	2.21987399185012
EKN05_019030	EKN05_019030	acyltransferase	CDS	-0.539369692439436	5.50726571987188	0.00103582137608676	0.00605253921278092	2.21806238819945
EKN05_001565	EKN05_001565	DUF2002 family protein	CDS	-0.683268585776555	5.10124389812011	0.0010406766172105	0.00606414494094497	2.21723042704943
EKN05_008670	EKN05_008670	hypothetical protein	CDS	-0.512479568728979	8.07411183498647	0.00104315573321384	0.00606414494094497	2.21723042704943
EKN05_008810	EKN05_008810	carboxymuconolactone decarboxylase family protein	CDS	0.654407630494093	4.65858789252537	0.00104366231406959	0.00606414494094497	2.21723042704943
EKN05_022535	EKN05_022535	DUF494 domain-containing protein	CDS	-0.557270992708906	8.04584562777514	0.00104412602395536	0.00606414494094497	2.21723042704943
EKN05_016580	lspA	lipoprotein signal peptidase	CDS	0.504950068909462	6.83775676931765	0.00104718132490164	0.00607270257748853	2.21661798878006
EKN05_018075	yjbJ	CsbD family protein	CDS	-1.13755485759218	11.8774166932023	0.00105120058990803	0.00608681608545541	2.21560982035616
EKN05_003265	EKN05_003265	DUF1176 domain-containing protein	CDS	-0.479158145008603	7.5130498915218	0.00107119861171913	0.00619327028673152	2.20807996609497
EKN05_005020	EKN05_005020	DUF2574 family protein	CDS	-0.763419273919389	8.65555259856493	0.00108346749316848	0.00625030032706692	2.20409911429524
EKN05_019910	yidD	membrane protein insertion efficiency factor YidD	CDS	1.52470165113328	5.29625859232414	0.00108431883767298	0.00625030032706692	2.20409911429524
EKN05_022295	tusD	sulfurtransferase complex subunit TusD	CDS	-0.588040525832603	5.30029936069623	0.00108824248354168	0.00626351258518217	2.20318204561836
EKN05_018900	priA	primosomal protein N'	CDS	0.414775783042787	6.998427405584	0.00109476711311651	0.00629008980272631	2.20134315414931
EKN05_014905	tauD	taurine dioxygenase	CDS	0.565576653937625	4.84630065922346	0.00109613703517163	0.00629008980272631	2.20134315414931
EKN05_022810	nanR	transcriptional regulator NanR	CDS	-0.422790426497175	8.5076628726179	0.00110897076489314	0.00635423696481306	2.19693659331879
EKN05_021665	yhhS	MFS transporter	CDS	-0.386662551207945	5.86389236830205	0.00111515030664735	0.00638012224622826	2.19517099990678
EKN05_013790	entC	isochorismate synthase EntC	pseudo	-1.06648222684968	4.7025429463621	0.00113703750768131	0.00649566516664964	2.18737636985436
EKN05_011730	ldtD	L	CDS	-0.444617913515227	10.2877924510749	0.00114074179431479	0.00650714375687145	2.18660959865628
EKN05_014775	rdgC	recombination-associated protein RdgC	CDS	0.507089067801996	5.7673492108908	0.00114550865972509	0.00652464057074868	2.18544340773527
EKN05_011375	cspH	cold shock-like protein CspH	CDS	0.75050922469206	7.58595007813915	0.00116127427811073	0.00660463993135866	2.18015085406559
EKN05_000115	EKN05_000115	tRNA-binding protein	pseudo	-0.794293736980683	4.91765980467869	0.00116454614468187	0.00660676766184495	2.18001096562287
EKN05_018955	fpr	ferredoxin--NADP(+) reductase	CDS	-0.47838047377627	6.86253312577028	0.00116509031181793	0.00660676766184495	2.18001096562287
EKN05_021795	ggt	gamma-glutamyltransferase	CDS	-0.469653921933442	9.44676776482218	0.00117105696520445	0.00663080780150423	2.17843356022792
EKN05_023320	EKN05_023320	hypothetical protein	CDS	0.698758417426728	5.66339645210277	0.00117700356703389	0.00665466376118279	2.17687388314227
EKN05_005545	plaP	putrescine/proton symporter PlaP	CDS	0.677981915023579	5.253268121016	0.00118768577302224	0.00670518482740059	2.173589246386
EKN05_017555	msrA	peptide-methionine (S)-S-oxide reductase MsrA	CDS	-0.527093467692736	8.43292456205368	0.00120151966370178	0.00677332450653616	2.1691981170672
EKN05_011710	ompF	porin OmpF	CDS	0.573737047722807	10.4681830674921	0.00122020270638359	0.0068651600730381	2.16334933198489
EKN05_004240	nudI	nucleoside triphosphatase NudI	CDS	0.540061141883762	5.51965103747647	0.00122138690541418	0.0068651600730381	2.16334933198489
EKN05_019850	dgoK	2-dehydro-3-deoxygalactonokinase	CDS	0.643265539942332	4.49656846237967	0.00122446921578226	0.00687242298156154	2.16289011854455
EKN05_019245	mtlR	transcriptional repressor MtlR	CDS	-0.460613719970408	7.85633275579693	0.00124714961363177	0.00698949980544871	2.15555390286752
EKN05_019735	ilvB	acetolactate synthase large subunit	CDS	0.392419790555732	7.39329215027574	0.00125667869621413	0.00703263777662689	2.15288175080262
EKN05_022265	kefB	glutathione-regulated potassium-efflux system protein KefB	CDS	-0.887555807457689	5.95147622414536	0.00126174490429353	0.00705071133563735	2.15176706548266
EKN05_007700	purR	HTH-type transcriptional repressor PurR	CDS	0.398301442383299	7.06246783600643	0.00126554411112718	0.00706166256194369	2.15109303882434
EKN05_018220	nrfC	cytochrome c nitrite reductase Fe-S protein	CDS	0.825731538360811	4.40008325675311	0.00127508166661525	0.00710455517871691	2.14846310837356
EKN05_018555	EKN05_018555	DUF1481 domain-containing protein	CDS	0.477291318196219	7.25990250319272	0.00131213110359322	0.00730039319810781	2.13665374821245
EKN05_016840	osmY	molecular chaperone OsmY	CDS	-0.436620149376133	11.1650153458138	0.00131801450814572	0.0073225147565433	2.13533974444269
EKN05_002030	EKN05_002030	type I toxin-antitoxin system Hok family toxin	CDS	1.85124110462136	3.86127795828862	0.00132619366610751	0.00735730850315999	2.13328103294609
EKN05_022510	trkA	Trk system potassium transporter TrkA	CDS	-0.472031503452847	8.4893339638106	0.00133915109296684	0.00741847192770519	2.12968554239067
EKN05_013010	mrdA	peptidoglycan DD-transpeptidase MrdA	CDS	0.449094213580606	7.51493724672344	0.00134481723276706	0.00743912587405297	2.12847809273077
EKN05_020820	ntrB	nitrogen regulation protein NR(II)	CDS	0.412897468791615	6.50592575975361	0.00134768336966692	0.00744425389374289	2.12817882323993
EKN05_006795	copD	copper homeostasis membrane protein CopD	CDS	0.44937576075122	7.24364369062973	0.00135142665038115	0.00745420533162823	2.127598648453
EKN05_005875	EKN05_005875	IS1 family transposase	pseudo	-0.629298985821853	4.29518425533534	0.00135754011623856	0.00747718293578167	2.12626199383124
EKN05_005010	metG	methionine--tRNA ligase	CDS	0.374357250397545	8.09804659075887	0.00136402884220572	0.00750072737460743	2.12489661934683
EKN05_010145	prsA	ribose-phosphate pyrophosphokinase	CDS	0.574700162821751	9.30115834647651	0.00136572243679359	0.00750072737460743	2.12489661934683
EKN05_018870	metF	methylenetetrahydrofolate reductase	CDS	-0.52178654529684	6.22533906645043	0.00136993132326472	0.00751309478573323	2.12418113203589
EKN05_012945	dcuC	anaerobic C4-dicarboxylate transporter DcuC	pseudo	0.471192268170991	6.77205729789116	0.00138625933273547	0.00759179683077244	2.11965542287464
EKN05_003300	EKN05_003300	hypothetical protein	CDS	-1.10533190439342	4.27041303701919	0.00140126300739939	0.00766303231539354	2.11559934299773
EKN05_019290	lldD	quinone-dependent L-lactate dehydrogenase	CDS	-0.63425145159351	8.94475963935159	0.00140465988770171	0.00767068180495998	2.11516603227371
EKN05_019720	uhpB	signal transduction histidine-protein kinase/phosphatase UhpB	CDS	0.785722018783575	3.34532265248874	0.00143451396749708	0.00782258397900749	2.10664976580736
EKN05_014130	purE	5-(carboxyamino)imidazole ribonucleotide mutase	CDS	0.802039079079981	4.26907117634834	0.00144507827684818	0.00785786898699741	2.10469521638682
EKN05_014510	bolA	transcriptional regulator BolA	CDS	-0.900171545669652	13.2395450171212	0.00145044198539764	0.00787587946526386	2.10370093905136
EKN05_004095	nuoG	NADH-quinone oxidoreductase subunit NuoG	CDS	0.386492299568791	10.1132591232541	0.00145903597930648	0.00790791298270253	2.10193811823293
EKN05_012220	EKN05_012220	transporter	CDS	0.407868340990848	7.94026952307449	0.0014604611369461	0.00790791298270253	2.10193811823293
EKN05_012515	hlyD	secretion protein HlyD	CDS	0.388519372624854	7.18952369969894	0.00146491769132368	0.00791668501765092	2.10145663405706
EKN05_012950	pagP	phospholipid:lipid A palmitoyltransferase	CDS	-0.614765196320903	5.92641248461919	0.00146871373097992	0.00791668501765092	2.10145663405706
EKN05_001705	mltB	murein transglycosylase B	CDS	-0.389585782548317	7.01512152835122	0.00146933069385863	0.00791668501765092	2.10145663405706
EKN05_013005	mrdB	peptidoglycan glycosyltransferase MrdB	CDS	0.405838709508386	6.42500775810754	0.00147032988215293	0.00791668501765092	2.10145663405706
EKN05_006950	dgcM	diguanylate cyclase DgcM	pseudo	-0.443412357526281	8.39791914414675	0.0014734800557093	0.00791722744956336	2.10142687827977
EKN05_022445	rpmD	50S ribosomal protein L30	CDS	0.930662132853428	5.63706534411326	0.00147455525564934	0.00791722744956336	2.10142687827977
EKN05_001315	fucI	L-fucose isomerase	CDS	0.549359726724615	4.7096025637367	0.0014770678651449	0.0079177154297172	2.10140011126333
EKN05_014290	ybaL	Kef family K(+) transporter	CDS	-0.348756294356529	9.59658822083385	0.00147999504382897	0.0079177154297172	2.10140011126333
EKN05_010260	EKN05_010260	potassium/proton antiporter	CDS	-0.571857362722281	8.93482288027938	0.00148083346666761	0.0079177154297172	2.10140011126333
EKN05_013200	nagB	glucosamine-6-phosphate deaminase	CDS	-0.39127492494636	7.67533751861281	0.00148735868699418	0.00794154380997309	2.10009506394824
EKN05_008265	lsrC	autoinducer 2 ABC transporter permease LsrC	CDS	0.609106356905256	5.17140526500581	0.00154621094902105	0.00824431087957198	2.08384564004457
EKN05_019935	tnaB	low affinity tryptophan permease TnaB	CDS	-0.433077511448033	9.70583938889859	0.00154863973391381	0.00824580851386288	2.08376675470787
EKN05_022785	rpsI	30S ribosomal protein S9	CDS	1.01210152085098	9.15848507829843	0.00156702737987264	0.00833215804893498	2.07924250071069
EKN05_006955	zntB	zinc transporter ZntB	CDS	-0.735786604212488	6.96657373404896	0.00158714107830639	0.00842743374774308	2.07430465299894
EKN05_011835	EKN05_011835	DUF421 domain-containing protein	pseudo	-0.456468518892472	6.847361410764	0.00160647287674122	0.00851830024006843	2.06964705664229
EKN05_022990	rpmA	50S ribosomal protein L27	CDS	0.566232173173268	8.54135447029837	0.0016094172264489	0.00852214169977564	2.06945124895286
EKN05_006235	yecI	non-heme ferritin-like protein	CDS	0.650630296852349	6.98774965662276	0.00161411825855679	0.0085352617005503	2.06878315839664
EKN05_010105	kdsA	3-deoxy-8-phosphooctulonate synthase	CDS	0.720885932845977	7.86525814680584	0.00162784231574373	0.0085959926411832	2.06570396496921
EKN05_005720	EKN05_005720	hypothetical protein	CDS	0.964532582780126	3.17254756823351	0.00163465466506499	0.00862010887250617	2.06448724897458
EKN05_003755	EKN05_003755	DUF4102 domain-containing protein	CDS	0.488058679003866	5.37137362864091	0.00164081008053978	0.00864069945019509	2.06345110068488
