locus_tag	gene_name	description	type	genes	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_011515	EKN05_011515	YccF domain-containing protein	CDS	EKN05_011515	-1.51082041111743	6.02257838521373	4.43222159898695e-07	2.03634902219551e-06	5.69114778359321
EKN05_001135	lysA	diaminopimelate decarboxylase	CDS	EKN05_001135	-0.771197901445853	7.57861975976059	4.45904705499043e-07	2.0464779731478e-06	5.68899292543447
EKN05_000380	EKN05_000380	DUF3362 domain-containing protein	pseudo	EKN05_000380	0.639233500981312	8.01472723479328	4.46492038595403e-07	2.04697956024145e-06	5.68888649388789
EKN05_009295	EKN05_009295	tail fiber assembly protein	CDS	EKN05_009295	-0.854328332652192	7.3334927624767	4.47605702748989e-07	2.04909069545814e-06	5.68843881872653
EKN05_011535	EKN05_011535	transcriptional regulator	CDS	EKN05_011535	0.972780748766544	6.97584073724055	4.47909596204768e-07	2.04909069545814e-06	5.68843881872653
EKN05_018450	sorM	PTS mannose transporter subunit IID	CDS	EKN05_018450	-1.36521134303896	6.23108612313967	4.51089025347421e-07	2.0614335181832e-06	5.68583066675724
EKN05_004020	yfcC	putative basic amino acid antiporter YfcC	CDS	EKN05_004020	0.572564332794783	8.30610835877409	4.53700991938886e-07	2.07115953889372e-06	5.68378644664369
EKN05_006120	fliC	FliC/FljB family flagellin	pseudo	EKN05_006120	0.467061183807923	8.95259084123871	4.5784449930547e-07	2.08784893080514e-06	5.68030092851041
EKN05_012175	potH	putrescine ABC transporter permease PotH	CDS	EKN05_012175	0.800458743961566	7.50134786254323	4.8453711183114e-07	2.20722118389462e-06	5.65615414435001
EKN05_013930	cusA	Cu(+)/Ag(+) efflux RND transporter permease subunit CusA	CDS	EKN05_013930	-0.756057639504229	7.88044820705578	4.86662491723893e-07	2.21454706648428e-06	5.6547150850802
EKN05_022880	yrbL	PhoP regulatory network protein YrbL	pseudo	EKN05_022880	-1.37968779704581	6.00821484880198	4.92988690354846e-07	2.24095283662362e-06	5.64956728358526
EKN05_014400	EKN05_014400	DUF1428 domain-containing protein	CDS	EKN05_014400	-1.60669937008909	5.53111547513997	4.94492060496505e-07	2.24474122269951e-06	5.64883371792631
EKN05_010595	pepT	peptidase T	CDS	EKN05_010595	0.824108563110512	7.6204638900666	4.9487055446715e-07	2.24474122269951e-06	5.64883371792631
EKN05_023330	yhaJ	LysR family transcriptional regulator	CDS	EKN05_023330	0.702915560057235	7.47042926565287	4.99346627215514e-07	2.26228466554065e-06	5.64545274826335
EKN05_015405	EKN05_015405	phage tail protein	CDS	EKN05_015405	-1.67012340730409	5.79155161426602	5.05651663317076e-07	2.28436136949948e-06	5.64123519273554
EKN05_014860	yaiW	surface-exposed outer membrane lipoprotein YaiW	CDS	EKN05_014860	-1.4592627767148	6.02583897038333	5.05740045841228e-07	2.28436136949948e-06	5.64123519273554
EKN05_004440	eco	ecotin	CDS	EKN05_004440	-1.32564580754744	6.15604428905907	5.06272522105326e-07	2.28436136949948e-06	5.64123519273554
EKN05_015200	EKN05_015200	protein ninH	CDS	EKN05_015200	-1.56076410041215	5.67938563296701	5.10410788521122e-07	2.30060946994468e-06	5.63815709686483
EKN05_008300	EKN05_008300	DUF1283 family protein	CDS	EKN05_008300	0.895502312389496	7.26904034162272	5.14671198795243e-07	2.31737336828731e-06	5.63500398834059
EKN05_010030	narI	respiratory nitrate reductase subunit gamma	CDS	EKN05_010030	-2.3682735868793	4.65837769104439	5.16347670290741e-07	2.32247975229512e-06	5.63404806355815
EKN05_006810	EKN05_006810	excisionase	CDS	EKN05_006810	0.5356511982505	8.4841147522396	5.17610320320466e-07	2.3257160457631e-06	5.6334433107968
EKN05_001505	csiD	carbon starvation induced protein CsiD	CDS	EKN05_001505	-1.28791502514099	6.52255768978677	5.21480019917407e-07	2.34064721728127e-06	5.63066403830402
EKN05_007790	EKN05_007790	DUF1656 domain-containing protein	CDS	EKN05_007790	-1.45593990575869	5.80612261173214	5.35615547748773e-07	2.40157672823063e-06	5.61950353348271
EKN05_000870	scpB	methylmalonyl-CoA decarboxylase	CDS	EKN05_000870	-1.51979123739757	5.94724084986362	5.37950072081904e-07	2.40952113876016e-06	5.61806925927494
EKN05_008055	EKN05_008055	serine protease	CDS	EKN05_008055	-1.27299485779944	6.15468480021453	5.41272871532365e-07	2.4218708839097e-06	5.61584901391809
EKN05_020680	fre	NAD(P)H-flavin reductase	CDS	EKN05_020680	1.47325580111578	5.87597036243424	5.48420308475834e-07	2.45128993830221e-06	5.61060531740658
EKN05_019315	grxC	glutaredoxin 3	CDS	EKN05_019315	1.34766741821007	5.96227508252771	5.51236587298159e-07	2.460473894406e-06	5.6089812384639
EKN05_003705	emrK	multidrug efflux MFS transporter periplasmic adaptor subunit EmrK	CDS	EKN05_003705	0.485662379960927	9.91092252268117	5.5162422667673e-07	2.460473894406e-06	5.6089812384639
EKN05_005375	wcaM	colanic acid biosynthesis protein WcaM	pseudo	EKN05_005375	0.422367571766593	9.05381671697273	5.53758242107751e-07	2.4674222608797e-06	5.60775652141529
EKN05_008345	dcp	peptidyl-dipeptidase Dcp	CDS	EKN05_008345	-0.46639076245342	9.19520993412261	5.61974090274391e-07	2.50142729163715e-06	5.60181211612644
EKN05_017795	EKN05_017795	transposase	pseudo	EKN05_017795	2.55307683233279	4.44468192488434	5.67539233595421e-07	2.52357528375451e-06	5.59798373478547
EKN05_008700	katE	catalase HPII	CDS	EKN05_008700	0.518750125277841	8.44835422257413	5.71663371428664e-07	2.53927651084807e-06	5.59529000468086
EKN05_022765	degQ	serine endoprotease DegQ	CDS	EKN05_022765	-0.998078157225421	7.33743921214582	5.77290076074887e-07	2.56161254482142e-06	5.59148655857696
EKN05_022130	yhfT	hypothetical protein	CDS	EKN05_022130	-0.920639799126195	7.23495194877691	5.82763410308697e-07	2.58306978773566e-06	5.58786386017625
EKN05_022215	pabA	aminodeoxychorismate synthase component 2	CDS	EKN05_022215	-1.58911656910694	5.70007790924081	5.83332201013634e-07	2.58306978773566e-06	5.58786386017625
EKN05_007395	ddpX	D-alanyl-D-alanine dipeptidase	pseudo	EKN05_007395	-1.47831724197168	6.10953631422302	5.8915868541081e-07	2.60178136833843e-06	5.5847292006697
EKN05_004435	EKN05_004435	malate:quinone oxidoreductase	CDS	EKN05_004435	-1.01930221895885	7.10505364647297	5.89519576596593e-07	2.60178136833843e-06	5.5847292006697
EKN05_000470	hybC	hydrogenase 2 large subunit	CDS	EKN05_000470	-0.730506999434988	8.13959034796743	5.89815832758185e-07	2.60178136833843e-06	5.5847292006697
EKN05_006300	tar	methyl-accepting chemotaxis protein II	CDS	EKN05_006300	0.621241901559577	8.05410889380829	5.89988255174361e-07	2.60178136833843e-06	5.5847292006697
EKN05_007990	rstB	two-component system sensor histidine kinase RstB	pseudo	EKN05_007990	0.718431215409195	7.56555002549318	5.94603177399309e-07	2.6184431445815e-06	5.58195685168902
EKN05_015770	rcsF	Rcs stress response system protein RcsF	CDS	EKN05_015770	-1.41637567004023	5.77636560099183	5.94989532853293e-07	2.6184431445815e-06	5.58195685168902
EKN05_019805	EKN05_019805	putative transporter	CDS	EKN05_019805	-0.636425252889848	8.13245629642426	6.0142535031963e-07	2.64404861403353e-06	5.57773056408337
EKN05_021910	malT	HTH-type transcriptional regulator MalT	CDS	EKN05_021910	-0.720593785025983	7.79945291696797	6.0369979368247e-07	2.65132565799829e-06	5.57653692530901
EKN05_012575	moaC	cyclic pyranopterin monophosphate synthase MoaC	CDS	EKN05_012575	-1.60979457981376	5.56441374879896	6.07323805668779e-07	2.66450874577225e-06	5.57438284992696
EKN05_004410	apbE	FAD:protein FMN transferase ApbE	CDS	EKN05_004410	1.02153569512196	6.64543974600501	6.20935130101561e-07	2.72065764713202e-06	5.56532610405475
EKN05_007900	blr	division septum protein Blr	CDS	EKN05_007900	-0.867449514453564	7.60716635327746	6.21392615342156e-07	2.72065764713202e-06	5.56532610405475
EKN05_009940	EKN05_009940	DUF440 family protein	CDS	EKN05_009940	-1.70130043026781	5.55012361519846	6.33340490571102e-07	2.76974153720993e-06	5.55756075591775
EKN05_017900	EKN05_017900	DUF2686 family protein	CDS	EKN05_017900	-1.85724299340476	7.18651328470708	6.33896942191903e-07	2.76974153720993e-06	5.55756075591775
EKN05_002305	EKN05_002305	AAA family ATPase	CDS	EKN05_002305	-1.26757154059492	6.22283167403825	6.44045777809544e-07	2.81121714636133e-06	5.55110560696311
EKN05_011945	dmsA	dimethylsulfoxide reductase subunit A	pseudo	EKN05_011945	0.649726837300266	7.85747200342832	6.56588720175979e-07	2.86304775946389e-06	5.54317140730546
EKN05_007915	malY	bifunctional maltose regulon transcriptional repressor/cystathionine beta-lyase MalY	CDS	EKN05_007915	-1.07191433791536	6.66486815459526	6.67273741050855e-07	2.90667971432326e-06	5.53660282029884
EKN05_008850	EKN05_008850	CDP-alcohol phosphatidyltransferase family protein	CDS	EKN05_008850	1.1126192097737	6.55921448170589	6.92233887032208e-07	3.01234299214625e-06	5.52109557990969
EKN05_018265	mdtO	multidrug efflux transporter permease subunit MdtO	CDS	EKN05_018265	0.517972258878215	8.36860154987285	6.9463681013333e-07	3.0197307827319e-06	5.52003177385929
EKN05_020560	EKN05_020560	hypothetical protein	CDS	EKN05_020560	-0.541127792524794	8.71439983144614	7.06566389053764e-07	3.06847594110367e-06	5.51307727752487
EKN05_003250	narQ	nitrate/nitrite two-component system sensor histidine kinase NarQ	pseudo	EKN05_003250	0.670462708610374	8.20832916046551	7.18199560449194e-07	3.11583639092548e-06	5.50642535471697
EKN05_016380	sgrR	HTH-type transcriptional regulator SgrR	CDS	EKN05_016380	-0.995207400657803	6.89989766263837	7.19075327054578e-07	3.11647828992682e-06	5.50633589415232
EKN05_003945	ubiX	UbiX family flavin prenyltransferase	CDS	EKN05_003945	-7.5046910484891	3.46646585116015	7.25949916442971e-07	3.14309154925056e-06	5.50264296904437
EKN05_018580	nudC	NAD(+) diphosphatase	CDS	EKN05_018580	1.04984698473914	6.47316751378837	7.42526517903224e-07	3.21080043710514e-06	5.4933866865722
EKN05_011430	appC	cytochrome bd-II oxidase subunit 1	CDS	EKN05_011430	0.867481325534702	7.25329168693567	7.4308809742438e-07	3.21080043710514e-06	5.4933866865722
EKN05_021740	livk	high-affinity branched-chain amino acid ABC transporter substrate-binding protein LivK	CDS	EKN05_021740	-0.573387371279587	8.07655083089955	7.51389804964522e-07	3.24339833151016e-06	5.48899971103918
EKN05_010110	ychA	tetratricopeptide repeat-containing protein	CDS	EKN05_010110	0.528368686775363	8.38989962975114	7.53953436521738e-07	3.25118692365164e-06	5.48795806047104
EKN05_005925	EKN05_005925	DUF808 domain-containing protein	CDS	EKN05_005925	-0.79633161029168	7.29881770284586	7.56823764133717e-07	3.26028104428629e-06	5.48674496106035
EKN05_017210	purA	adenylosuccinate synthase	CDS	EKN05_017210	0.762547534486574	7.25156440330409	7.65598856569174e-07	3.29476814455196e-06	5.48217514164191
EKN05_017580	ytfQ	galactofuranose ABC transporter substrate-binding protein YtfQ	pseudo	EKN05_017580	0.680903556998302	7.64420625413105	7.67823798181976e-07	3.30102560624018e-06	5.48135110681005
EKN05_006150	yecC	L-cystine ABC transporter ATP-binding protein YecC	CDS	EKN05_006150	-1.21433309118502	6.57111163783455	7.70692600933838e-07	3.31003582467271e-06	5.48016730580933
EKN05_015365	EKN05_015365	site-specific integrase	CDS	EKN05_015365	0.509577071582161	8.39556580821189	7.88471894205769e-07	3.38300265630171e-06	5.47069766120796
EKN05_014520	ampG	muropeptide MFS transporter AmpG	CDS	EKN05_014520	0.614720209526468	8.07596114283951	7.98366588467537e-07	3.42202775957757e-06	5.46571647177258
EKN05_007730	tnpA	IS200/IS605 family transposase	CDS	EKN05_007730	1.78978155396789	5.05784276431292	8.0234172328829e-07	3.43562725912046e-06	5.46399396011676
EKN05_013690	ybdR	glutathione-dependent formaldehyde dehydrogenase	CDS	EKN05_013690	0.591476644391846	8.34652865905993	8.04207429895623e-07	3.44017603877428e-06	5.46341933338424
EKN05_003580	nupC	nucleoside permease NupC	CDS	EKN05_003580	0.739117677941254	7.62745905460827	8.09408774595788e-07	3.45897043195525e-06	5.46105315041511
EKN05_020855	yihN	MFS transporter	CDS	EKN05_020855	-0.340060161542762	10.2967313955646	8.11142426811756e-07	3.46225285512435e-06	5.4606412179236
EKN05_012495	dinG	ATP-dependent DNA helicase DinG	CDS	EKN05_012495	-0.922728766877009	6.72861509040736	8.11793990318741e-07	3.46225285512435e-06	5.4606412179236
EKN05_008155	eamA	O-acetylserine/cysteine exporter	CDS	EKN05_008155	-1.44811474074052	6.12888024631971	8.30114988267876e-07	3.53686803956522e-06	5.45138114339637
EKN05_005905	EKN05_005905	phosphohydrolase	pseudo	EKN05_005905	-1.84115107054829	5.30159520037037	8.53023409737371e-07	3.63086107405112e-06	5.43999036797702
EKN05_011345	EKN05_011345	4Fe-4S binding protein	CDS	EKN05_011345	0.48193709277409	8.79828723523983	8.54454923150114e-07	3.63334258284885e-06	5.43969365118039
EKN05_001175	EKN05_001175	hypothetical protein	CDS	EKN05_001175	2.48547212883531	4.64738754356943	8.70998479461828e-07	3.70001536612654e-06	5.43179647230865
EKN05_017880	gntP	gluconate transporter GntP	CDS	EKN05_017880	-0.540226425244525	8.43907888102448	8.75693334960485e-07	3.71627240862319e-06	5.42989245904175
EKN05_016210	zapD	cell division protein ZapD	CDS	EKN05_016210	0.710040917951713	7.84598786597776	8.81287070626552e-07	3.73617505099996e-06	5.42757278396701
EKN05_011540	sulA	cell division inhibitor SulA	CDS	EKN05_011540	-1.11926039116434	6.66152465665368	8.82474334170868e-07	3.73617505099996e-06	5.42757278396701
EKN05_022050	hofO	DNA utilization protein HofO	CDS	EKN05_022050	1.43757030379986	5.75217281533961	8.83000736014003e-07	3.73617505099996e-06	5.42757278396701
EKN05_003950	EKN05_003950	amino acid ABC transporter substrate-binding protein	pseudo	EKN05_003950	-2.03840513054414	4.86933785010341	8.94580376719191e-07	3.78143452429573e-06	5.42234341503073
EKN05_016760	ettA	energy-dependent translational throttle protein EttA	CDS	EKN05_016760	0.881896378900684	7.11695417170581	8.96550601321713e-07	3.78602532037433e-06	5.4218164858656
EKN05_020620	ysgA	dienelactone hydrolase family protein	CDS	EKN05_020620	0.86904054096745	7.67887494104174	9.09945025936778e-07	3.83880256262195e-06	5.41580422395158
EKN05_006980	nifJ	pyruvate:ferredoxin (flavodoxin) oxidoreductase	CDS	EKN05_006980	0.422914889041013	9.24189006722196	9.11134352081942e-07	3.84003670828236e-06	5.41566462403657
EKN05_008205	EKN05_008205	DUF4186 domain-containing protein	CDS	EKN05_008205	-1.36545784267187	6.04173926365057	9.19983621676796e-07	3.87352002755166e-06	5.41189419422606
EKN05_000220	EKN05_000220	inorganic triphosphatase	CDS	EKN05_000220	-0.931393918083726	7.39714948774578	9.23702321315059e-07	3.88535691539399e-06	5.41056908001202
EKN05_011375	cspH	cold shock-like protein CspH	CDS	EKN05_011375	-0.931612330248762	7.01275333026979	9.30955356344156e-07	3.91202241007427e-06	5.40759866601539
EKN05_004285	glpQ	glycerophosphodiester phosphodiesterase	CDS	EKN05_004285	0.44787061865915	8.7204345563933	9.37259979420013e-07	3.93465414889852e-06	5.40509343556057
EKN05_022235	EKN05_022235	OsmC family protein	CDS	EKN05_022235	-1.48081015482821	5.69263064677717	9.46882716876291e-07	3.96760950244435e-06	5.40147107827165
EKN05_023120	EKN05_023120	LLM class flavin-dependent oxidoreductase	CDS	EKN05_023120	0.863989689465031	7.4220030181248	9.46963314221888e-07	3.96760950244435e-06	5.40147107827165
EKN05_008350	ydfG	bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG	CDS	EKN05_008350	0.737698865960752	7.61856263951551	9.73637545009382e-07	4.0714023122365e-06	5.39025598105182
EKN05_018770	EKN05_018770	D-galactonate dehydratase family protein	CDS	EKN05_018770	0.307437692251614	10.03374209542	9.7903434038528e-07	4.08997565417539e-06	5.38827927714883
EKN05_005390	rfbD	dTDP-4-dehydrorhamnose reductase	CDS	EKN05_005390	0.465512079188157	9.65786957629193	9.91257160423457e-07	4.13700113151388e-06	5.3833143603203
EKN05_012155	artJ	arginine ABC transporter substrate-binding protein	CDS	EKN05_012155	-1.17442527406451	6.60192004852364	9.95849148280126e-07	4.15211884414362e-06	5.38173022437513
EKN05_002310	EKN05_002310	DNA-binding protein	CDS	EKN05_002310	0.808971337645839	7.56869518920703	9.97798856309578e-07	4.1562010726825e-06	5.38130344989154
EKN05_001110	kduI	5-dehydro-4-deoxy-D-glucuronate isomerase	CDS	EKN05_001110	0.414264951108667	9.69159258357329	9.99062622017653e-07	4.1574209402134e-06	5.38117600081091
EKN05_004835	yehY	glycine betaine ABC transporter permease YehY	CDS	EKN05_004835	-1.1430392675124	6.334001173975	1.02426694032374e-06	4.25816605676334e-06	5.37077740627727
EKN05_010170	EKN05_010170	autotransporter outer membrane beta-barrel domain-containing protein	CDS	EKN05_010170	0.364274029539873	9.59290515582043	1.02533446376125e-06	4.25846961573779e-06	5.37074644710685
EKN05_002630	rseC	SoxR-reducing system protein RseC	CDS	EKN05_002630	-1.8728827312764	5.24874959273996	1.03266752321432e-06	4.28476970387958e-06	5.36807251540288
EKN05_016780	EKN05_016780	YtjB family periplasmic protein	CDS	EKN05_016780	1.0086982298937	6.42020108114685	1.04180891560572e-06	4.31851478859991e-06	5.36466558883772
EKN05_004895	EKN05_004895	IS1 family transposase	pseudo	EKN05_004895	-7.65718736206648	3.25414166163007	1.05332023390292e-06	4.36200893769084e-06	5.36031344889353
EKN05_013270	EKN05_013270	DUF2618 domain-containing protein	CDS	EKN05_013270	-1.74419307570743	5.41279732592423	1.05797230171411e-06	4.37704096226068e-06	5.35881938905046
EKN05_001790	EKN05_001790	cytoplasmic protein	CDS	EKN05_001790	-1.15653720071627	6.44967536069791	1.06087868771957e-06	4.38482870735056e-06	5.35804736761276
EKN05_004970	yehT	two-component system response regulator BtsR	CDS	EKN05_004970	0.977275315315913	6.47649802440166	1.07029986684189e-06	4.41950243955349e-06	5.35462662203547
EKN05_000655	EKN05_000655	YggU family protein	CDS	EKN05_000655	0.914843756782201	6.7596165047082	1.08106402278906e-06	4.45964946587932e-06	5.35069927604506
EKN05_012560	EKN05_012560	Bax inhibitor-1/YccA family protein	CDS	EKN05_012560	0.596339127318188	8.69401322104125	1.08408861487169e-06	4.46782237620844e-06	5.34990410112624
EKN05_012375	ybiT	ABC-F family ATPase	CDS	EKN05_012375	-1.17717596249705	6.41428026396424	1.10293984520515e-06	4.54114270881583e-06	5.34283484985473
EKN05_007485	EKN05_007485	sulfatase	CDS	EKN05_007485	0.436532012566687	10.0618263385398	1.11931770389457e-06	4.60414832668256e-06	5.33685069363866
EKN05_021135	yhjB	response regulator transcription factor	CDS	EKN05_021135	-0.526350340042225	8.67054274579515	1.12834827805583e-06	4.63615871550035e-06	5.33384170470022
EKN05_008270	lsrA	autoinducer 2 ABC transporter ATP-binding protein LsrA	CDS	EKN05_008270	0.657658433568245	7.73248663853788	1.12926518922626e-06	4.63615871550035e-06	5.33384170470022
EKN05_001585	nrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	CDS	EKN05_001585	-0.644313456558757	7.72784048453498	1.14115396706737e-06	4.68048015994492e-06	5.32970959134515
EKN05_000285	ygiC	glutathionylspermidine synthase family protein	CDS	EKN05_000285	0.67422641836086	7.84864319413434	1.14943212825174e-06	4.70992188820475e-06	5.32698629537704
EKN05_016645	msyB	acidic protein MsyB	CDS	EKN05_016645	-0.981838508760608	7.09181122339919	1.17914277468766e-06	4.82704527840587e-06	5.31631862741508
EKN05_021030	rhaS	HTH-type transcriptional activator RhaS	CDS	EKN05_021030	0.691095194227887	7.8421201833003	1.18184379637616e-06	4.83348150533212e-06	5.31573993883743
EKN05_007910	add	adenosine deaminase	CDS	EKN05_007910	-1.41244843919048	5.80643919828353	1.19163744139847e-06	4.86888504204986e-06	5.31257047934459
EKN05_004560	rsuA	16S rRNA pseudouridine(516) synthase RsuA	CDS	EKN05_004560	-1.80839014712424	5.64941077834459	1.20023089441012e-06	4.89932191598104e-06	5.30986402375228
EKN05_010685	nagZ	beta-N-acetylhexosaminidase	CDS	EKN05_010685	-1.04874999388532	6.46783912932982	1.21587012238365e-06	4.95843415623502e-06	5.30465544945158
EKN05_016365	leuD	3-isopropylmalate dehydratase small subunit	CDS	EKN05_016365	1.10364498475322	6.17019081518245	1.22196322263066e-06	4.97854093178353e-06	5.30289791790708
EKN05_013720	EKN05_013720	hypothetical protein	pseudo	EKN05_013720	-0.661488770557248	8.04809343109864	1.22711980617587e-06	4.99479753806567e-06	5.30148211101816
EKN05_008390	relE	type II toxin-antitoxin system mRNA interferase RelE	CDS	EKN05_008390	1.0167465700119	6.50495126882329	1.23170092084093e-06	5.00868313679093e-06	5.30027644211683
EKN05_002230	EKN05_002230	transcriptional regulator	CDS	EKN05_002230	-1.06801439294869	6.82910927541457	1.25101564466303e-06	5.08239942167658e-06	5.29393120709092
EKN05_021475	EKN05_021475	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	CDS	EKN05_021475	0.657616270191047	7.68353996641598	1.27478464398746e-06	5.17405482990929e-06	5.28616897333867
EKN05_018170	soxS	superoxide response transcriptional regulator SoxS	CDS	EKN05_018170	-1.74497994207262	5.43548357701026	1.28788434836342e-06	5.22227346561757e-06	5.28214038998165
EKN05_019215	selA	L-seryl-tRNA(Sec) selenium transferase	CDS	EKN05_019215	-0.825462056030295	7.31214923841868	1.28935365463787e-06	5.22328509854246e-06	5.28205626875527
EKN05_016975	hpaD	3	CDS	EKN05_016975	-0.866839799516977	7.34913011367829	1.29313652359949e-06	5.23365840647734e-06	5.2811946265611
EKN05_017610	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	CDS	EKN05_017610	0.66262118087792	7.62814642288078	1.32738561201872e-06	5.36720036889912e-06	5.2702521912822
EKN05_009305	EKN05_009305	hypothetical protein	CDS	EKN05_009305	0.816966242645305	7.24737631974164	1.33194211408277e-06	5.38054352122871e-06	5.26917385140653
EKN05_023100	nlpI	lipoprotein NlpI	CDS	EKN05_023100	-1.29169008532402	6.32908615105535	1.35793210377556e-06	5.48036311815924e-06	5.26119066505792
EKN05_010015	purU	formyltetrahydrofolate deformylase	CDS	EKN05_010015	0.776332210783602	7.26318084392965	1.36140224461112e-06	5.4891943610403e-06	5.2604913914751
EKN05_016555	carA	carbamoyl-phosphate synthase small subunit	CDS	EKN05_016555	-1.20070370787758	6.35637085424864	1.38087951749258e-06	5.56248926989955e-06	5.25473081376884
EKN05_008905	ansA	L-asparaginase 1	CDS	EKN05_008905	0.600466870436282	8.19055622807587	1.4396964122209e-06	5.79396620031004e-06	5.23702404262581
EKN05_014355	mscK	mechanosensitive channel MscK	CDS	EKN05_014355	0.407127255524395	9.07847830300298	1.44512230460456e-06	5.81034151015656e-06	5.2357983406531
EKN05_010570	EKN05_010570	hypothetical protein	pseudo	EKN05_010570	1.05935712634647	6.58958210217052	1.47421723688961e-06	5.92176192153968e-06	5.22754905696699
EKN05_002255	EKN05_002255	hypothetical protein	CDS	EKN05_002255	-0.876913051842328	6.91783030094765	1.48640094258365e-06	5.95952138215655e-06	5.22478861768173
EKN05_012165	EKN05_012165	DUF2593 family protein	CDS	EKN05_012165	1.63031594096691	6.55180616354357	1.49148686057166e-06	5.97431874365562e-06	5.22371161050357
EKN05_011835	EKN05_011835	DUF421 domain-containing protein	pseudo	EKN05_011835	-1.01965273943513	6.85404356740794	1.50640198939678e-06	6.02842366224021e-06	5.21979623417631
EKN05_011115	ycdX	phosphatase	CDS	EKN05_011115	-0.826300703825307	7.10723265783195	1.5132366481562e-06	6.05012075387939e-06	5.21823595721197
EKN05_018220	nrfC	cytochrome c nitrite reductase Fe-S protein	CDS	EKN05_018220	-1.24911390074005	6.4292802306371	1.51989676953156e-06	6.07108019322216e-06	5.21673403047018
EKN05_004910	EKN05_004910	hypothetical protein	CDS	EKN05_004910	0.680180102682724	7.58643105676829	1.52768083870158e-06	6.09648588193865e-06	5.21492042758779
EKN05_021875	glpD	glycerol-3-phosphate dehydrogenase	CDS	EKN05_021875	-1.5877621922935	5.92641813049625	1.5323439314018e-06	6.10899172496483e-06	5.21403046314832
EKN05_010995	EKN05_010995	IS3 family transposase	CDS	EKN05_010995	-5.55811919050094	3.30064096835907	1.53366793655703e-06	6.10899172496483e-06	5.21403046314832
EKN05_023210	EKN05_023210	fimbrial biogenesis outer membrane usher protein	pseudo	EKN05_023210	0.316416421106154	10.361721059936	1.53787244173883e-06	6.1200462783696e-06	5.21324529380794
EKN05_020035	phoU	phosphate signaling complex protein PhoU	CDS	EKN05_020035	-0.419211429191268	9.03163986756269	1.5480987937514e-06	6.15502231647493e-06	5.21077036809345
EKN05_022935	yrbG	calcium/sodium antiporter	CDS	EKN05_022935	-0.829366928723544	7.14310112783089	1.550553526794e-06	6.15906326691273e-06	5.21048533474235
EKN05_016545	caiF	carnitine metabolism transcriptional regulator CaiF	CDS	EKN05_016545	0.483722182111162	8.80640923340864	1.55866923865538e-06	6.18556226128114e-06	5.20862081731646
EKN05_007960	uidC	glucuronide uptake porin UidC	CDS	EKN05_007960	-0.942106805115037	8.30940465793583	1.56606381626268e-06	6.2091530196637e-06	5.20696763717823
EKN05_020990	frvR	HTH domain-containing protein	CDS	EKN05_020990	-1.50956595687667	6.25627308109215	1.62557338759959e-06	6.43913528742041e-06	5.19117245020483
EKN05_022010	hslO	Hsp33 family molecular chaperone HslO	CDS	EKN05_022010	-0.865499916621372	7.44871078738443	1.67176812295437e-06	6.60989021467277e-06	5.17980575376062
EKN05_003300	EKN05_003300	hypothetical protein	CDS	EKN05_003300	-1.74278546012206	5.75888307504495	1.68357173967208e-06	6.6504189937969e-06	5.17715099214627
EKN05_020765	EKN05_020765	DUF945 family protein	pseudo	EKN05_020765	0.384247183781962	9.43939436143637	1.71520213127487e-06	6.76912030057052e-06	5.16946776756773
EKN05_010915	dinI	DNA damage-inducible protein I	CDS	EKN05_010915	0.972588116812274	6.97727486589589	1.74709910128523e-06	6.88865409917436e-06	5.16186562198198
EKN05_014560	cyoD	cytochrome o ubiquinol oxidase subunit IV	CDS	EKN05_014560	-1.41649527503651	5.69071142904006	1.76201623058516e-06	6.94107957623337e-06	5.15857297658584
EKN05_011625	EKN05_011625	fimbrial protein	CDS	EKN05_011625	-0.412002217992138	9.11816859548737	1.76735250378422e-06	6.95570167390078e-06	5.15765905291387
EKN05_001095	EKN05_001095	hypothetical protein	CDS	EKN05_001095	-0.959729188431119	7.21196906061886	1.77612054719186e-06	6.98379080172227e-06	5.15590877832574
EKN05_002175	EKN05_002175	S49 family peptidase	CDS	EKN05_002175	0.574714976783586	8.32760895405911	1.7881459060792e-06	7.02462455947811e-06	5.15337688225621
EKN05_010315	hlyE	hemolysin HlyE	pseudo	EKN05_010315	-0.851080963569976	7.63632273758908	1.80042861103596e-06	7.06639350362601e-06	5.15080218183254
EKN05_003750	EKN05_003750	IS3 family transposase	CDS	EKN05_003750	-4.40890498450825	3.37174193282606	1.83661151083175e-06	7.20180447745564e-06	5.14255867351108
EKN05_023315	EKN05_023315	serine dehydratase subunit alpha family protein	CDS	EKN05_023315	-0.846956929631016	7.13887552081439	1.84293404357501e-06	7.21998497217585e-06	5.14146370637882
EKN05_005665	EKN05_005665	serine transporter	CDS	EKN05_005665	0.714613316744835	7.22354696132934	1.87507332156471e-06	7.33918095332734e-06	5.13435240429346
EKN05_020185	trkD	low affinity potassium transporter Kup	pseudo	EKN05_020185	0.530093066186305	8.35789973276862	1.8992317622221e-06	7.42695014231509e-06	5.12918949152672
