locus_tag	gene_name	description	type	genes	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_012560	EKN05_012560	Bax inhibitor-1/YccA family protein	CDS	EKN05_012560	0.874595995242603	8.69401322104125	3.6401675553282e-10	2.50598030095102e-09	8.60102234723728
EKN05_007520	EKN05_007520	MFS transporter	pseudo	EKN05_007520	0.714209973591127	8.73695629182209	3.67939448300094e-10	2.52891928992135e-09	8.59706503087747
EKN05_004285	glpQ	glycerophosphodiester phosphodiesterase	CDS	EKN05_004285	0.649514455903542	8.7204345563933	3.72248787667197e-10	2.55374568743814e-09	8.59282235376073
EKN05_005285	wcaA	colanic acid biosynthesis glycosyltransferase WcaA	CDS	EKN05_005285	-1.54552852609952	6.48665572731534	3.73327684037327e-10	2.55374568743814e-09	8.59282235376073
EKN05_008680	EKN05_008680	metal-dependent hydrolase	CDS	EKN05_008680	1.03511874342956	8.0621923295756	3.73340682002866e-10	2.55374568743814e-09	8.59282235376073
EKN05_006395	EKN05_006395	VOC family protein	CDS	EKN05_006395	1.28420108212445	7.42189971234558	3.74562356864583e-10	2.55801596825223e-09	8.59209674879318
EKN05_020760	dsbA	thiol:disulfide interchange protein DsbA	CDS	EKN05_020760	-2.68085405072326	5.36609622693858	3.76325776724432e-10	2.56596652218793e-09	8.59074901410446
EKN05_007130	EKN05_007130	IS3-like element IS2 family transposase	CDS	EKN05_007130	2.07077699096543	5.77952399657316	3.81743973371046e-10	2.59877216848143e-09	8.58523179295318
EKN05_013585	galK	galactokinase	CDS	EKN05_013585	-1.11839007780204	7.43779308179669	3.83911674240108e-10	2.60938061761293e-09	8.58346256786311
EKN05_001385	EKN05_001385	YfiR family protein	CDS	EKN05_001385	-0.799796656526331	8.57572385164931	3.89131342152027e-10	2.64066625530108e-09	8.5782864843062
EKN05_004890	EKN05_004890	hypothetical protein	CDS	EKN05_004890	-1.03854008448732	7.96769508852007	3.97888274993963e-10	2.69581897709517e-09	8.5693092738163
EKN05_017890	uxuB	fructuronate reductase	CDS	EKN05_017890	-1.36791240102399	6.97586869618649	4.14727146364569e-10	2.80546862675053e-09	8.55199458360116
EKN05_000780	yggF	class II fructose-bisphosphatase	CDS	EKN05_000780	1.11606439991979	7.2529545716514	4.24227439054548e-10	2.86520803475012e-09	8.54284383964285
EKN05_016210	zapD	cell division protein ZapD	CDS	EKN05_016210	1.02626882532442	7.84598786597776	4.28817522866931e-10	2.89164824081291e-09	8.5388545386131
EKN05_008850	EKN05_008850	CDP-alcohol phosphatidyltransferase family protein	CDS	EKN05_008850	1.60236317183268	6.55921448170589	4.32042989192146e-10	2.90881773541002e-09	8.5362834905046
EKN05_006915	EKN05_006915	AraC family transcriptional regulator	CDS	EKN05_006915	0.630526342222542	9.55580607061851	4.46035882089391e-10	2.99831341775003e-09	8.52312297172625
EKN05_020210	rbsC	ribose ABC transporter permease	CDS	EKN05_020210	-1.62605527533242	7.15779187271419	4.61943107772972e-10	3.10037678289007e-09	8.50858552397653
EKN05_005745	EKN05_005745	hypothetical protein	CDS	EKN05_005745	2.14534367862238	5.84009640454904	4.85199033113645e-10	3.25136503879911e-09	8.48793426845027
EKN05_021785	ugpQ	glycerophosphodiester phosphodiesterase	CDS	EKN05_021785	-1.52993829863788	6.72049428163157	4.95241637114135e-10	3.31347607831676e-09	8.47971616045617
EKN05_007545	ydiK	AI-2E family transporter YdiK	CDS	EKN05_007545	0.956294038526508	7.84410940855064	5.07373195648764e-10	3.3864721470561e-09	8.47025249201379
EKN05_016655	mogA	molybdopterin adenylyltransferase	CDS	EKN05_016655	-1.61118367944699	6.46548576985432	5.07733563383937e-10	3.3864721470561e-09	8.47025249201379
EKN05_010625	nagK	N-acetylglucosamine kinase	CDS	EKN05_010625	1.45568445925305	6.60126792007329	5.08681209245178e-10	3.3875162332626e-09	8.47011861493688
EKN05_018425	EKN05_018425	sugar-binding transcriptional regulator	CDS	EKN05_018425	0.57753079947019	9.34757363678342	5.10297329923155e-10	3.39300181169402e-09	8.46941590846319
EKN05_018375	EKN05_018375	DUF2238 domain-containing protein	CDS	EKN05_018375	-1.62810171247992	6.53735505538427	5.15227149350201e-10	3.42046923025979e-09	8.46591431203332
EKN05_005260	asmA	outer membrane assembly protein AsmA	CDS	EKN05_005260	0.803693587328101	8.09010317230521	5.17079597631286e-10	3.42745330813803e-09	8.4650284528495
EKN05_011425	appB	cytochrome d ubiquinol oxidase subunit II	CDS	EKN05_011425	-1.37077489822813	7.13443101339175	5.35706941246919e-10	3.54543604701593e-09	8.45033034407271
EKN05_004680	yeiJ	NupC/NupG family nucleoside CNT transporter	CDS	EKN05_004680	-1.36594795959621	6.98641145307526	5.36632654083017e-10	3.54608182836957e-09	8.45025124696428
EKN05_018015	malF	maltose ABC transporter permease MalF	CDS	EKN05_018015	-1.15914616782932	7.82568917697427	5.467403299223e-10	3.60730676845499e-09	8.44281692333671
EKN05_019850	dgoK	2-dehydro-3-deoxygalactonokinase	CDS	EKN05_019850	-1.38005620951055	7.03854177359029	5.48108077121873e-10	3.61076736343979e-09	8.44240049164213
EKN05_014945	betT	choline BCCT transporter BetT	CDS	EKN05_014945	0.734830289491941	8.70093623040026	5.65369037760354e-10	3.71875609783385e-09	8.429602304792
EKN05_008390	relE	type II toxin-antitoxin system mRNA interferase RelE	CDS	EKN05_008390	1.49190804031241	6.50495126882329	5.77893034252909e-10	3.79530363906588e-09	8.42075347312933
EKN05_008530	ydiD	medium-chain fatty-acid--CoA ligase	pseudo	EKN05_008530	0.687976272750244	9.02255740390087	5.81641890250141e-10	3.81407438598944e-09	8.41861084115112
EKN05_012440	ybiO	mechanosensitive channel protein	pseudo	EKN05_012440	0.901092724832513	8.04624618561447	5.85122865868924e-10	3.83103380986351e-09	8.41668401523896
EKN05_023315	EKN05_023315	serine dehydratase subunit alpha family protein	CDS	EKN05_023315	-1.23684058184058	7.13887552081439	5.91816586777307e-10	3.86894446500829e-09	8.41240750411529
EKN05_005995	fliL	flagellar basal body-associated protein FliL	CDS	EKN05_005995	1.38191309415048	6.88119211429863	5.99547434716299e-10	3.91350932234023e-09	8.40743362731335
EKN05_015250	EKN05_015250	hypothetical protein	CDS	EKN05_015250	1.34186723463886	6.86402068795735	6.02340415612179e-10	3.92575595076309e-09	8.40607670232422
EKN05_007570	sufB	Fe-S cluster assembly protein SufB	CDS	EKN05_007570	1.01956824736815	7.80330249668963	6.06028719413629e-10	3.9437917576431e-09	8.40408602499202
EKN05_019180	EKN05_019180	LysR family transcriptional regulator	pseudo	EKN05_019180	-1.61496118215542	6.85016665033111	6.24095606442294e-10	4.05520089041867e-09	8.39198762642465
EKN05_005085	yegW	GntR family transcriptional regulator	CDS	EKN05_005085	1.15119948300132	7.2544778998458	6.27009046809569e-10	4.0679586946039e-09	8.39062346548299
EKN05_020345	rhlB	ATP-dependent RNA helicase RhlB	CDS	EKN05_020345	0.742333489474595	8.4475362562788	6.72285865986036e-10	4.34853184010907e-09	8.36165734565761
EKN05_015455	EKN05_015455	hypothetical protein	CDS	EKN05_015455	-1.45813603963619	6.76521282635277	6.7422123792296e-10	4.35447261053713e-09	8.3610644367994
EKN05_015555	EKN05_015555	coat protein	CDS	EKN05_015555	-1.14430811787637	7.3593021184436	6.81093828112541e-10	4.39223459635226e-09	8.35731447156791
EKN05_003350	EKN05_003350	hypothetical protein	CDS	EKN05_003350	1.18682675395133	7.26548722611987	6.84359318221618e-10	4.40665654229319e-09	8.35589079736836
EKN05_000290	EKN05_000290	DUF1190 family protein	CDS	EKN05_000290	-1.56135004693679	6.42324251131093	7.05893117333464e-10	4.53848998261545e-09	8.34308861879512
EKN05_013200	nagB	glucosamine-6-phosphate deaminase	CDS	EKN05_013200	-2.21665093733741	5.84641455049493	7.13101457545004e-10	4.57796168097107e-09	8.33932784683239
EKN05_010880	mviM	Gfo/Idh/MocA family oxidoreductase	CDS	EKN05_010880	1.62779603494907	6.69540918370763	7.17246533280803e-10	4.59767912501257e-09	8.33746134170074
EKN05_021600	EKN05_021600	HlyD family secretion protein	CDS	EKN05_021600	1.09414502120571	7.49349364285297	7.18759340674005e-10	4.60048953178788e-09	8.33719595317875
EKN05_009970	ychE	NAAT family transporter YchE	pseudo	EKN05_009970	1.02314046116278	7.83039610707868	7.6785755468034e-10	4.9074120136436e-09	8.30914747824484
EKN05_002505	rluD	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	CDS	EKN05_002505	0.960098922154511	7.78525777376056	7.76592740159776e-10	4.95584219577372e-09	8.30488253090691
EKN05_017475	EKN05_017475	3-ketoacyl-ACP reductase	CDS	EKN05_017475	1.04448391944547	7.46814067076956	7.9874819150504e-10	5.0896424940842e-09	8.29331272224071
EKN05_003255	yffG	oxidoreductase FeS-binding subunit	CDS	EKN05_003255	0.813109380387956	8.27952140776372	8.09538824798891e-10	5.14944512701036e-09	8.28823956537828
EKN05_020490	EKN05_020490	DKNYY family protein	pseudo	EKN05_020490	0.346643491632702	11.1546115439797	8.10538537039931e-10	5.14944512701036e-09	8.28823956537828
EKN05_008455	EKN05_008455	DUF1737 domain-containing protein	CDS	EKN05_008455	1.33841322942743	6.92015289770094	8.2794838942409e-10	5.25225926446511e-09	8.27965384420718
EKN05_001590	nrdF	class 1b ribonucleoside-diphosphate reductase subunit beta	CDS	EKN05_001590	0.92930490700729	8.41194583463057	8.46621598116576e-10	5.36277172061417e-09	8.27061068944149
EKN05_009825	rluB	23S rRNA pseudouridine(2605) synthase RluB	CDS	EKN05_009825	-1.80862005364099	6.24978340127158	8.79300418969627e-10	5.55333981420051e-09	8.25544575081758
EKN05_007270	curA	NADPH-dependent curcumin/dihydrocurcumin reductase	CDS	EKN05_007270	0.834945127682073	8.19963294965628	8.82500063932572e-10	5.5653391366116e-09	8.25450836579983
EKN05_005440	EKN05_005440	hypothetical protein	CDS	EKN05_005440	-0.913033337561193	8.15107558420192	8.85189073006031e-10	5.57408766266445e-09	8.25382620549856
EKN05_003575	EKN05_003575	sensor domain-containing phosphodiesterase	CDS	EKN05_003575	0.58958288799191	9.37633844416401	8.92596112249487e-10	5.61247658245566e-09	8.25084545803878
EKN05_021745	livH	high-affinity branched-chain amino acid ABC transporter permease LivH	CDS	EKN05_021745	0.999269700111625	7.89820827487776	8.94347199869858e-10	5.61524151003333e-09	8.25063156011148
EKN05_000655	EKN05_000655	YggU family protein	CDS	EKN05_000655	1.30183676399404	6.7596165047082	9.02790728399958e-10	5.6599559282703e-09	8.2471869504696
EKN05_014525	EKN05_014525	general secretion pathway protein GspL	CDS	EKN05_014525	-1.74153583404264	6.16803772932827	9.3856393201978e-10	5.87562976156242e-09	8.23094557802411
EKN05_007620	EKN05_007620	ferredoxin-like protein	CDS	EKN05_007620	0.641078310342999	8.85211440259521	9.44318855590422e-10	5.89987142893466e-09	8.22915745247864
EKN05_007605	pykF	pyruvate kinase PykF	CDS	EKN05_007605	0.750987484721752	8.15389584577466	9.45191919721901e-10	5.89987142893466e-09	8.22915745247864
EKN05_004745	mglC	galactoside ABC transporter permease	CDS	EKN05_004745	-1.13620261262209	7.49046360850241	9.55256748106188e-10	5.95401658717714e-09	8.22518995979519
EKN05_021470	gorA	glutathione-disulfide reductase	CDS	EKN05_021470	-1.24643522085261	6.85110096568025	9.76014646928915e-10	6.07455627638025e-09	8.21648544015889
EKN05_021020	rhaA	L-rhamnose isomerase	CDS	EKN05_021020	-1.34580827545507	6.86450295797613	9.83918974279052e-10	6.11486363985907e-09	8.21361322319304
EKN05_013330	EKN05_013330	hypothetical protein	CDS	EKN05_013330	-2.95567183271529	5.75389226266852	1.00871212947464e-09	6.25881375125728e-09	8.20350797191766
EKN05_001430	EKN05_001430	DUF21 domain-containing protein	CDS	EKN05_001430	0.762687371529397	8.25550403945029	1.01000474127015e-09	6.25881375125728e-09	8.20350797191766
EKN05_006860	EKN05_006860	peptide ABC transporter substrate-binding protein	CDS	EKN05_006860	0.51432256375615	9.82410144828536	1.11002327515766e-09	6.86867003500739e-09	8.16312734625532
EKN05_016455	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	CDS	EKN05_016455	1.16208740196529	7.66257692212093	1.14951982533842e-09	7.10280503910404e-09	8.14857010586903
EKN05_001595	proV	proline/glycine betaine ABC transporter ATP-binding protein ProV	CDS	EKN05_001595	0.45320455288257	10.4920063220423	1.20323905267139e-09	7.42401963045947e-09	8.129360888434
EKN05_006300	tar	methyl-accepting chemotaxis protein II	CDS	EKN05_006300	0.837571952299655	8.05410889380829	1.20761434346774e-09	7.44029441543724e-09	8.12840987890709
EKN05_023325	EKN05_023325	pirin family protein	CDS	EKN05_023325	1.06739998430639	7.61826562916364	1.2211028334752e-09	7.51258955882301e-09	8.12421033766198
EKN05_009855	trpF	bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF	CDS	EKN05_009855	1.18049805356422	7.22970674544723	1.24035792468733e-09	7.62010420876776e-09	8.11803908942374
EKN05_014615	yajQ	YajQ family cyclic di-GMP-binding protein	CDS	EKN05_014615	-1.88235628678551	6.19832577540105	1.24220503286564e-09	7.6205185540554e-09	8.1180154751824
EKN05_007885	rsxA	electron transport complex subunit RsxA	CDS	EKN05_007885	-1.16739846887638	7.30448214138773	1.24598813708772e-09	7.63279142061462e-09	8.11731660531312
EKN05_010710	fhuE	ferric-rhodotorulic acid/ferric-coprogen receptor FhuE	CDS	EKN05_010710	0.710083361681529	8.3956965926812	1.25757262026669e-09	7.69275137140284e-09	8.11391830366945
EKN05_012405	ompX	outer membrane protein OmpX	CDS	EKN05_012405	-1.51122646545085	6.38698672350607	1.27166099573129e-09	7.76783506950268e-09	8.10970000415635
EKN05_007375	osmC	peroxiredoxin OsmC	CDS	EKN05_007375	1.38492422745203	6.62014436613945	1.28084244617179e-09	7.81277400927008e-09	8.10719473782359
EKN05_017885	uxuA	mannonate dehydratase	CDS	EKN05_017885	-1.05694230535751	7.6441388331767	1.28375619807457e-09	7.81781006623685e-09	8.1069148849638
EKN05_013700	ahpF	alkyl hydroperoxide reductase subunit F	CDS	EKN05_013700	-0.934489768404183	7.73156598322637	1.28703867398645e-09	7.81781006623685e-09	8.1069148849638
EKN05_010595	pepT	peptidase T	CDS	EKN05_010595	1.10029419326923	7.6204638900666	1.28714528180686e-09	7.81781006623685e-09	8.1069148849638
EKN05_020015	yieC	carbohydrate porin	CDS	EKN05_020015	-0.359180030755425	11.1021639560368	1.29385880275757e-09	7.84745523145596e-09	8.10527115320512
EKN05_003640	EKN05_003640	sensor histidine kinase	pseudo	EKN05_003640	0.752527300859488	8.57339135775831	1.30646058684691e-09	7.90411863295554e-09	8.10214655004349
EKN05_019940	mdtL	multidrug efflux MFS transporter MdtL	CDS	EKN05_019940	0.855645677297032	8.13459953838431	1.30689303879788e-09	7.90411863295554e-09	8.10214655004349
EKN05_017060	symE	endoribonuclease SymE	CDS	EKN05_017060	0.742689575018408	8.14412364618541	1.32646006338004e-09	8.01114526289608e-09	8.09630539330379
EKN05_004195	pmrD	signal transduction protein PmrD	CDS	EKN05_004195	-1.66555000751394	6.46600724582958	1.33252444134341e-09	8.03643613779222e-09	8.0949365021009
EKN05_009400	EKN05_009400	DUF551 domain-containing protein	pseudo	EKN05_009400	-1.99717496985873	6.41178893930679	1.34126535570577e-09	8.0777753208609e-09	8.09270823067424
EKN05_017645	treB	PTS trehalose transporter subunit IIBC	CDS	EKN05_017645	-1.16130304862329	7.43876785740834	1.35926960222097e-09	8.17470847852555e-09	8.08752772593681
EKN05_014960	betA	choline dehydrogenase	CDS	EKN05_014960	-1.02809394477341	7.72537078226501	1.39506333162292e-09	8.37820643199069e-09	8.07684894319061
EKN05_010365	minC	septum site-determining protein MinC	CDS	EKN05_010365	-2.24472785707205	6.03324297857388	1.40900617907571e-09	8.45009027843444e-09	8.07313865114303
EKN05_001185	ptsP	phosphoenolpyruvate--protein phosphotransferase	CDS	EKN05_001185	0.705724197866479	8.80545065464201	1.45812605469539e-09	8.73244163105688e-09	8.05886430856975
EKN05_018905	cytR	DNA-binding transcriptional regulator CytR	pseudo	EKN05_018905	1.12457288465015	7.72349659960635	1.48116294555287e-09	8.85801638667235e-09	8.05266352063799
EKN05_023380	exuR	transcriptional regulator ExuR	CDS	EKN05_023380	-1.51131430423639	6.45928246210439	1.50291044311536e-09	8.97004663995137e-09	8.04720529882649
EKN05_001830	hycC	formate hydrogenlyase subunit 3	CDS	EKN05_001830	-1.28956028000682	6.93340961075849	1.50408535438699e-09	8.97004663995137e-09	8.04720529882649
EKN05_019430	EKN05_019430	IS1 family transposase	pseudo	EKN05_019430	2.81841845839719	5.20106226142194	1.53052217222919e-09	9.11501521764313e-09	8.0402426019478
EKN05_005450	gndA	NADP-dependent phosphogluconate dehydrogenase	CDS	EKN05_005450	-0.604297046634971	9.14458310782659	1.55042483385357e-09	9.22072102577914e-09	8.03523511741993
EKN05_019740	ivbL	ilvB operon leader peptide IvbL	CDS	EKN05_019740	-2.1320855646471	5.67493043349966	1.64076229438827e-09	9.7444440285306e-09	8.01124293460991
EKN05_020090	ravA	ATPase RavA	CDS	EKN05_020090	0.73422600579552	8.79257314838994	1.6493159283426e-09	9.78167701546126e-09	8.00958668139602
EKN05_004655	EKN05_004655	pseudouridine kinase	CDS	EKN05_004655	-0.911729705641625	8.32665023420414	1.66691520004044e-09	9.87238020272916e-09	8.00557812754425
EKN05_013870	EKN05_013870	IS3 family transposase	pseudo	EKN05_013870	0.797369628811048	8.61031092049841	1.71246130742557e-09	1.01281206055198e-08	7.99447113572326
EKN05_017610	mpl	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	CDS	EKN05_017610	0.921516332481649	7.62814642288078	1.72536752150173e-09	1.01903775545799e-08	7.99180972503842
EKN05_016910	yjjP	threonine/serine exporter ThrE family protein	CDS	EKN05_016910	-1.38690823085549	7.17818690661062	1.72975872413606e-09	1.02022408495188e-08	7.99130442807181
EKN05_015075	EKN05_015075	transposase	CDS	EKN05_015075	0.98748114069073	7.86103190576347	1.74576841020775e-09	1.02825038961618e-08	7.98790111725947
EKN05_015975	clcA	H(+)/Cl(-) exchange transporter ClcA	CDS	EKN05_015975	0.791874344432365	8.60385468154931	1.7489979433648e-09	1.02873752657803e-08	7.98769541755967
EKN05_004015	yfcD	NUDIX hydrolase YfcD	CDS	EKN05_004015	1.25375215222131	6.82559207668014	1.78085261821903e-09	1.04603716203208e-08	7.98045288623473
EKN05_015030	EKN05_015030	hypothetical protein	CDS	EKN05_015030	0.631737740409368	8.81001153315274	1.80949801529524e-09	1.06140691801291e-08	7.97411808606311
EKN05_002590	yfiE	LysR family transcriptional regulator	CDS	EKN05_002590	0.771900003376773	8.19280807540012	1.82037404851044e-09	1.06622320846148e-08	7.97215186842796
EKN05_005060	yohM	nickel/cobalt efflux protein RcnA	CDS	EKN05_005060	0.868393570199847	7.97838039616447	1.82314079951417e-09	1.06622320846148e-08	7.97215186842796
EKN05_020100	asnA	aspartate--ammonia ligase	CDS	EKN05_020100	-1.25674017879589	7.58416560987818	1.82639781640694e-09	1.06622320846148e-08	7.97215186842796
EKN05_013990	EKN05_013990	DUF4102 domain-containing protein	pseudo	EKN05_013990	0.947548082983852	7.55222729664764	1.82826363166897e-09	1.06622320846148e-08	7.97215186842796
EKN05_006455	EKN05_006455	hypothetical protein	pseudo	EKN05_006455	0.719129347084511	8.8307128869738	1.83015894025967e-09	1.06622320846148e-08	7.97215186842796
EKN05_011055	EKN05_011055	type 1 fimbrial protein	CDS	EKN05_011055	-1.16264201847172	7.19501942321213	1.96479786871969e-09	1.14310658612197e-08	7.94191327301113
EKN05_006265	uspC	universal stress protein UspC	CDS	EKN05_006265	0.902069252741713	8.09649905534501	1.98296519416078e-09	1.1521108495789e-08	7.93850573354786
EKN05_010205	EKN05_010205	iron ABC transporter substrate-binding protein	CDS	EKN05_010205	0.883490381745853	8.11662923725913	2.04418138056797e-09	1.18606838368456e-08	7.92589027066763
EKN05_007405	EKN05_007405	diguanylate cyclase	CDS	EKN05_007405	0.817518307309241	8.92546823919828	2.08592772594806e-09	1.2086525740879e-08	7.91769851869283
EKN05_018115	alr	alanine racemase	CDS	EKN05_018115	-1.04733423359731	7.44106966635255	2.09671717786696e-09	1.21326256157112e-08	7.91604520350101
EKN05_010645	EKN05_010645	hypothetical protein	CDS	EKN05_010645	1.20790186838188	7.30963788369341	2.11648738142218e-09	1.22304979315112e-08	7.91255586148329
EKN05_020005	yieK	glucosamine-6-phosphate deaminase	pseudo	EKN05_020005	-1.47725484468409	6.66853824745937	2.14906805126547e-09	1.24020342257665e-08	7.90650707446939
EKN05_007410	EKN05_007410	glycoside hydrolase family 10 protein	CDS	EKN05_007410	0.876564875837541	7.79060749968376	2.15745124966289e-09	1.24336557887705e-08	7.90540115973662
EKN05_019635	EKN05_019635	IS1 family transposase	pseudo	EKN05_019635	1.21392039191455	6.85184955002996	2.23681157585153e-09	1.28736924298337e-08	7.89029687097384
EKN05_019815	ibpA	heat shock chaperone IbpA	CDS	EKN05_019815	0.881096523939378	7.74237130920628	2.30310992838764e-09	1.32374720984643e-08	7.87819494227602
EKN05_017055	EKN05_017055	restriction endonuclease subunit S	CDS	EKN05_017055	-0.562512677818403	10.4690681534343	2.3285439251304e-09	1.33657172753463e-08	7.87400772973452
EKN05_011665	ycbO	sulfonate ABC transporter substrate-binding protein	CDS	EKN05_011665	1.12360734369023	7.52395994314106	2.42777978332338e-09	1.39166707258242e-08	7.85646464822679
EKN05_011945	dmsA	dimethylsulfoxide reductase subunit A	pseudo	EKN05_011945	0.854322904053591	7.85747200342832	2.48689629374906e-09	1.42356503235935e-08	7.84662268829947
EKN05_013385	EKN05_013385	type 1 fimbrial protein	pseudo	EKN05_013385	0.766468644775344	8.48890344867116	2.49007522007743e-09	1.42356503235935e-08	7.84662268829947
EKN05_019240	mtlD	mannitol-1-phosphate 5-dehydrogenase	CDS	EKN05_019240	1.31248989433554	7.03610666033772	2.50408255883145e-09	1.4296642022555e-08	7.84476595710341
EKN05_014135	purK	5-(carboxyamino)imidazole ribonucleotide synthase	CDS	EKN05_014135	-1.2570678780848	7.05255452830631	2.56000248548302e-09	1.45964455963226e-08	7.83575288708115
EKN05_004970	yehT	two-component system response regulator BtsR	CDS	EKN05_004970	1.32852530747789	6.47649802440166	2.56772102772741e-09	1.46209859584159e-08	7.83502333997313
EKN05_002900	EKN05_002900	alpha/beta hydrolase	CDS	EKN05_002900	-1.60689426084027	6.73281749055758	2.65574286102434e-09	1.51021127900481e-08	7.82096229052988
EKN05_008370	EKN05_008370	MFS transporter	pseudo	EKN05_008370	0.72970260518123	9.10782378592686	2.68231856537348e-09	1.52330080861131e-08	7.81721432737942
EKN05_018660	tuf	elongation factor Tu	CDS	EKN05_018660	-2.09439681923318	5.76124876527702	2.70194267424218e-09	1.53038604908796e-08	7.81519900196647
EKN05_009780	EKN05_009780	hypothetical protein	CDS	EKN05_009780	-1.19115490818846	7.04104500910255	2.70772269413620e-09	1.53053440410803e-08	7.81515690367113
EKN05_016895	bglJ	DNA-binding transcriptional activator BglJ	CDS	EKN05_016895	0.611531699101793	9.12570013659736	2.70935328891613e-09	1.53053440410803e-08	7.81515690367113
EKN05_007595	ldtE	L	CDS	EKN05_007595	-1.17018103908573	7.38793692663819	2.72085423279881e-09	1.53500630103353e-08	7.81388983745163
EKN05_019675	EKN05_019675	hypothetical protein	CDS	EKN05_019675	-1.20826656017745	7.17109837008476	2.73152295811905e-09	1.53899754035076e-08	7.812762074264
EKN05_007220	EKN05_007220	ABC transporter permease	CDS	EKN05_007220	2.00442061260968	5.53478780528469	2.78100489539405e-09	1.56481773483276e-08	7.80553624046013
EKN05_004710	cirA	catecholate siderophore receptor CirA	CDS	EKN05_004710	-1.30703693381816	6.75320940402907	2.82217795858304e-09	1.58590105231661e-08	7.79972391271415
EKN05_010170	EKN05_010170	autotransporter outer membrane beta-barrel domain-containing protein	CDS	EKN05_010170	0.485538380259031	9.59290515582043	2.89274765869724e-09	1.62342666769876e-08	7.78956732424344
EKN05_005090	EKN05_005090	sugar kinase	CDS	EKN05_005090	0.946768381013888	7.64744221981023	2.95313857196056e-09	1.65514913156219e-08	7.78116286950358
EKN05_008330	EKN05_008330	IS3 family transposase	pseudo	EKN05_008330	-4.612488858049	4.44796127705082	2.96414761723476e-09	1.65914772509794e-08	7.78011494409097
EKN05_003780	fadL	long-chain fatty acid transporter FadL	CDS	EKN05_003780	0.647439997907429	8.52213133343029	3.00529464579469e-09	1.67869998734543e-08	7.77502691284502
EKN05_014205	tesA	multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1	pseudo	EKN05_014205	1.33066702683043	7.29943056640516	3.0069194075057e-09	1.67869998734543e-08	7.77502691284502
EKN05_011170	pgaB	poly-beta-1	CDS	EKN05_011170	-0.955208228535361	7.619123178913	3.08786241846543e-09	1.71776731118374e-08	7.76503566606536
EKN05_011345	EKN05_011345	4Fe-4S binding protein	CDS	EKN05_011345	0.634788595435265	8.79828723523983	3.0889323437914e-09	1.71776731118374e-08	7.76503566606536
EKN05_017970	pgi	glucose-6-phosphate isomerase	CDS	EKN05_017970	0.643089410878337	8.57773723434324	3.18052758990433e-09	1.76640974578085e-08	7.75290854781912
EKN05_008800	ydjY	protein YdjY	CDS	EKN05_008800	1.57211979991266	6.46829496449333	3.19887238220231e-09	1.77429683168268e-08	7.75097372296088
EKN05_008270	lsrA	autoinducer 2 ABC transporter ATP-binding protein LsrA	CDS	EKN05_008270	0.881366553457663	7.73248663853788	3.21645893906352e-09	1.7817434899185e-08	7.7491548193404
EKN05_020855	yihN	MFS transporter	CDS	EKN05_020855	-0.443635870572654	10.2967313955646	3.28884137316254e-09	1.8124605868574e-08	7.74173142867225
EKN05_006995	EKN05_006995	helix-turn-helix domain-containing protein	pseudo	EKN05_006995	1.57809109145764	6.23504531996329	3.29580680969322e-09	1.81396462199311e-08	7.74137118729963
EKN05_014380	hha	hemolysin expression modulator Hha	CDS	EKN05_014380	-1.80457989871111	6.16048765596969	3.3450430952845e-09	1.83870019692019e-08	7.73548907741637
EKN05_001330	fucO	lactaldehyde reductase	CDS	EKN05_001330	-1.26295138855712	6.75621145970915	3.38949990741277e-09	1.86074853891558e-08	7.73031231334974
EKN05_001925	EKN05_001925	IS3-like element IS600 family transposase	pseudo	EKN05_001925	1.00562370732366	7.61895291683313	3.41695584135719e-09	1.87341932300787e-08	7.72736500463953
EKN05_017185	EKN05_017185	DUF350 domain-containing protein	CDS	EKN05_017185	-1.60113490794877	6.53580843218445	3.48922791308171e-09	1.9105976884675e-08	7.71883075202019
EKN05_020340	gppA	guanosine-5'-triphosphate	CDS	EKN05_020340	0.766335439932256	8.02443502717378	3.70397901923588e-09	2.02559874334202e-08	7.69344658109392
EKN05_014545	EKN05_014545	cytochrome o ubiquinol oxidase subunit II	pseudo	EKN05_014545	1.36502346710339	6.39308845714193	3.75283419062169e-09	2.04969846992883e-08	7.68831002307974
EKN05_010165	ychF	redox-regulated ATPase YchF	CDS	EKN05_010165	-2.5884906388375	5.96095106081977	3.75889608103659e-09	2.05039401515907e-08	7.68816267447265
EKN05_020565	rarD	EamA family transporter RarD	CDS	EKN05_020565	-0.669719823469926	8.77150107186909	3.79107947472151e-09	2.06491565644825e-08	7.68509768283915
EKN05_000745	speB	agmatinase	CDS	EKN05_000745	-1.54721773357017	6.62168893490017	3.79516259137032e-09	2.06491565644825e-08	7.68509768283915
EKN05_016030	gluQRS	tRNA glutamyl-Q(34) synthetase GluQRS	CDS	EKN05_016030	-1.20413142210573	7.00345176684624	3.86138476623128e-09	2.09828040215766e-08	7.67813647564073
